x,Q2 (GeV^2),rate (Hz),A_clean,A_noisy,A_simplified,dA_stat,dA_sys_uncor,dA_sys_cor,d/u noisy,d/u clean,d/u PDF,d/u simplified,d/u shifted by 1 sig sys cor,d(d/u) from A_stat,d(d/u) from A_sys_uncor,d(d/u) from A_sys_cor,d(d/u) from sin^2(theta_w),d(d/u) from model
0.425,15.65,49.8142,-0.000920399,-0.000852512,-0.000918366,5.97759e-05,2.60328e-06,4.11615e-06,0.169712,0.331041,0.326028,0.326028,0.160316,0.14755,0.00642589,0.00939617,0.0182678,-0.00501258
0.425,15.75,42.8095,-0.000926528,-0.000943847,-0.000924492,6.44812e-05,2.62062e-06,4.14356e-06,0.373869,0.330978,0.325989,0.325989,0.36353,0.158128,0.00642657,0.0103391,0.0182916,-0.00498908
0.425,15.85,32.5869,-0.000932647,-0.000936272,-0.000930606,7.39063e-05,2.63792e-06,4.17093e-06,0.339766,0.330918,0.325951,0.325951,0.329586,0.18007,0.00642721,0.0101799,0.0183141,-0.00496683
0.425,15.95,13.6781,-0.000938755,-0.000846823,-0.00093671,0.000114075,2.6552e-06,4.19824e-06,0.119184,0.330858,0.325912,0.325912,0.110011,0.276156,0.0064278,0.00917357,0.0183353,-0.00494581
0.425,16.05,6.8193,-0.000944852,-0.00103098,-0.000942801,0.00016156,2.67244e-06,4.22551e-06,0.548376,0.3308,0.325874,0.325874,0.537192,0.388618,0.00642834,0.0111835,0.0183552,-0.00492604
0.435,14.25,18.8675,-0.000829785,-0.00100747,-0.000827881,9.71283e-05,2.34699e-06,3.71091e-06,0.867864,0.32539,0.320231,0.320231,0.855147,0.263494,0.00636702,0.0127173,0.0175967,-0.00515842
0.435,14.35,55.1402,-0.000836022,-0.000829896,-0.000834119,5.68158e-05,2.36463e-06,3.7388e-06,0.308873,0.325308,0.320189,0.320189,0.298903,0.153016,0.00636841,0.00996985,0.0176395,-0.00511936
0.435,14.45,57.2714,-0.000842255,-0.000863614,-0.000840352,5.57486e-05,2.38226e-06,3.76668e-06,0.383103,0.325228,0.320147,0.320147,0.372785,0.149063,0.00636977,0.0103185,0.0176813,-0.00508122
0.435,14.55,71.4431,-0.000848483,-0.000859502,-0.000846581,4.9914e-05,2.39987e-06,3.79453e-06,0.354601,0.325149,0.320105,0.320105,0.344414,0.13251,0.0063711,0.0101874,0.0177221,-0.00504401
0.435,14.65,88.9852,-0.000854706,-0.000807369,-0.000852804,4.47244e-05,2.41747e-06,3.82236e-06,0.203791,0.325071,0.320063,0.320063,0.194294,0.117892,0.00637238,0.00949698,0.0177618,-0.00500774
0.435,14.75,66.3177,-0.000860925,-0.000903253,-0.000859023,5.1807e-05,2.43506e-06,3.85017e-06,0.438698,0.324994,0.320022,0.320022,0.428109,0.135602,0.00637363,0.0105891,0.0178005,-0.00497242
0.435,14.85,41.592,-0.000867137,-0.000891413,-0.000865235,6.54181e-05,2.45263e-06,3.87796e-06,0.38895,0.324919,0.319981,0.319981,0.378594,0.170033,0.00637484,0.0103557,0.0178381,-0.00493807
0.435,14.95,73.1937,-0.000873344,-0.000871461,-0.000871442,4.93135e-05,2.47019e-06,3.90571e-06,0.31999,0.324845,0.319941,0.319941,0.309955,0.127287,0.006376,0.0100354,0.0178746,-0.00490469
0.435,15.05,70.0886,-0.000879545,-0.000937631,-0.000877642,5.0394e-05,2.48773e-06,3.93344e-06,0.478983,0.324773,0.3199,0.3199,0.468194,0.129182,0.00637713,0.010789,0.01791,-0.00487231
0.435,15.15,59.9475,-0.000885739,-0.000932147,-0.000883835,5.44901e-05,2.50525e-06,3.96114e-06,0.446171,0.324701,0.31986,0.31986,0.435538,0.138729,0.00637822,0.0106338,0.0179443,-0.00484092
0.435,15.25,65.1293,-0.000891926,-0.000997727,-0.000890021,5.22775e-05,2.52275e-06,3.98881e-06,0.609812,0.324631,0.319821,0.319821,0.59838,0.132194,0.00637927,0.0114322,0.0179775,-0.00481054
0.435,15.35,50.4772,-0.000898106,-0.000864787,-0.0008962,5.93821e-05,2.54023e-06,4.01645e-06,0.242464,0.324563,0.319781,0.319781,0.232777,0.14915,0.00638028,0.00968654,0.0180096,-0.00478117
0.435,15.45,57.5699,-0.000904278,-0.00100321,-0.000902371,5.56039e-05,2.55768e-06,4.04405e-06,0.586269,0.324495,0.319742,0.319742,0.574949,0.138728,0.00638124,0.0113201,0.0180405,-0.00475284
0.435,15.55,49.9724,-0.000910442,-0.000864446,-0.000908533,5.96812e-05,2.57512e-06,4.07162e-06,0.21336,0.324429,0.319704,0.319704,0.203802,0.147914,0.00638217,0.00955766,0.0180703,-0.00472554
0.435,15.65,50.6027,-0.000916598,-0.000970077,-0.000914687,5.93084e-05,2.59253e-06,4.09915e-06,0.46017,0.324365,0.319665,0.319665,0.44946,0.146023,0.00638305,0.0107106,0.018099,-0.00469929
0.435,15.75,47.639,-0.000922745,-0.000869193,-0.000920832,6.11254e-05,2.60992e-06,4.12664e-06,0.197164,0.324301,0.319627,0.319627,0.187677,0.149513,0.00638389,0.00948752,0.0181264,-0.0046741
0.435,15.85,45.0471,-0.000928883,-0.00103178,-0.000926968,6.28593e-05,2.62728e-06,4.15409e-06,0.589629,0.324239,0.319589,0.319589,0.578285,0.152758,0.00638469,0.0113441,0.0181528,-0.00464996
0.435,15.95,36.5051,-0.000935012,-0.00104682,-0.000933094,6.98274e-05,2.64461e-06,4.1815e-06,0.612124,0.324179,0.319552,0.319552,0.600667,0.168599,0.00638544,0.0114571,0.0181779,-0.00462691
0.435,16.05,43.1814,-0.000941131,-0.00096615,-0.00093921,6.42029e-05,2.66192e-06,4.20887e-06,0.384985,0.324119,0.319514,0.319514,0.374626,0.154028,0.00638615,0.0103591,0.0182019,-0.00460493
0.435,16.15,30.0371,-0.00094724,-0.00100357,-0.000945315,7.69793e-05,2.6792e-06,4.23619e-06,0.462635,0.324061,0.319477,0.319477,0.451905,0.183507,0.00638681,0.0107302,0.0182246,-0.00458404
0.435,16.25,19.2135,-0.000953339,-0.00101867,-0.00095141,9.62498e-05,2.69645e-06,4.26346e-06,0.484496,0.324005,0.319441,0.319441,0.473659,0.228,0.00638744,0.0108368,0.0182462,-0.00456424
0.435,16.35,11.2533,-0.000959427,-0.00118828,-0.000957494,0.000125766,2.71367e-06,4.29069e-06,0.93934,0.32395,0.319404,0.319404,0.926195,0.296055,0.00638801,0.0131448,0.0182665,-0.00454555
0.435,16.45,2.558,-0.000965503,-0.000729264,-0.000963566,0.000263787,2.73086e-06,4.31786e-06,-0.166129,0.323896,0.319368,0.319368,-0.174054,0.617101,0.00638855,0.00792497,0.0182856,-0.00452796
0.445,14.45,1.2773,-0.000838337,-0.000836589,-0.000836536,0.000373299,2.37118e-06,3.74916e-06,0.313992,0.318651,0.313852,0.313852,0.304035,0.995879,0.00632577,0.00995733,0.0174723,-0.00479837
0.445,14.55,21.2409,-0.000844562,-0.000830062,-0.000842762,9.15412e-05,2.38878e-06,3.77699e-06,0.280507,0.318573,0.313811,0.313811,0.270701,0.242467,0.0063272,0.00980608,0.0175152,-0.00476197
0.445,14.65,41.9407,-0.000850783,-0.000939441,-0.000848983,6.51456e-05,2.40638e-06,3.80482e-06,0.564971,0.318497,0.31377,0.31377,0.553817,0.171328,0.0063286,0.0111539,0.0175572,-0.00472636
0.445,14.75,53.9499,-0.000857,-0.000889021,-0.000855201,5.74391e-05,2.42396e-06,3.83262e-06,0.403694,0.318422,0.31373,0.31373,0.393311,0.149997,0.00632995,0.0103832,0.0175982,-0.00469157
0.445,14.85,54.8327,-0.000863212,-0.000855921,-0.000861414,5.69748e-05,2.44153e-06,3.8604e-06,0.299522,0.318348,0.31369,0.31369,0.289621,0.147745,0.00633128,0.00990068,0.0176382,-0.0046576
0.445,14.95,55.1656,-0.000869421,-0.000973869,-0.000867623,5.68027e-05,2.45909e-06,3.88817e-06,0.605114,0.318275,0.31365,0.31365,0.593755,0.146276,0.00633256,0.0113589,0.0176773,-0.00462446
0.445,15.05,53.8665,-0.000875624,-0.000932278,-0.000873826,5.74835e-05,2.47664e-06,3.91591e-06,0.468122,0.318203,0.313611,0.313611,0.457426,0.14701,0.00633381,0.0106964,0.0177153,-0.00459216
0.445,15.15,59.6275,-0.000881822,-0.000921308,-0.000880024,5.46361e-05,2.49417e-06,3.94363e-06,0.420809,0.318133,0.313572,0.313572,0.410335,0.138772,0.00633502,0.0104737,0.0177523,-0.00456072
0.445,15.25,60.1874,-0.000888014,-0.000870509,-0.000886216,5.43814e-05,2.51168e-06,3.97132e-06,0.274351,0.318063,0.313533,0.313533,0.264557,0.137187,0.0063362,0.00979411,0.0177883,-0.00453014
0.445,15.35,64.3744,-0.000894201,-0.00084851,-0.000892403,5.25831e-05,2.52918e-06,3.99899e-06,0.206466,0.317995,0.313495,0.313495,0.196979,0.131757,0.00633733,0.00948782,0.0178233,-0.00450043
0.445,15.45,46.3053,-0.000900381,-0.000928011,-0.000898582,6.19994e-05,2.54666e-06,4.02662e-06,0.387811,0.317928,0.313456,0.313456,0.377486,0.154311,0.00633843,0.0103246,0.0178572,-0.0044716
0.445,15.55,50.0226,-0.000906554,-0.000830713,-0.000904755,5.96513e-05,2.56412e-06,4.05423e-06,0.138158,0.317862,0.313419,0.313419,0.128972,0.147481,0.00633949,0.0091862,0.01789,-0.00444366
0.445,15.65,48.8862,-0.000912721,-0.000853491,-0.000910921,6.03406e-05,2.58156e-06,4.08181e-06,0.177067,0.317797,0.313381,0.313381,0.167706,0.148201,0.00634051,0.00936134,0.0179218,-0.00441662
0.445,15.75,63.9308,-0.00091888,-0.000976798,-0.000917079,5.27652e-05,2.59899e-06,4.10936e-06,0.463835,0.317734,0.313344,0.313344,0.453144,0.128746,0.00634149,0.0106912,0.0179526,-0.00439049
0.445,15.85,45.741,-0.000925032,-0.000922369,-0.000923229,6.23807e-05,2.61639e-06,4.13687e-06,0.311227,0.317672,0.313306,0.313306,0.301252,0.151218,0.00634243,0.00997521,0.0179822,-0.00436527
0.445,15.95,41.784,-0.000931176,-0.000904926,-0.000929371,6.52676e-05,2.63376e-06,4.16434e-06,0.255301,0.317611,0.31327,0.31327,0.245581,0.157195,0.00634333,0.00972003,0.0180108,-0.00434098
0.445,16.05,49.3372,-0.000937311,-0.00100277,-0.000935505,6.00642e-05,2.65112e-06,4.19178e-06,0.480085,0.317551,0.313233,0.313233,0.46931,0.143735,0.00634419,0.0107745,0.0180382,-0.00431762
0.445,16.15,42.561,-0.000943438,-0.000942023,-0.000941629,6.46691e-05,2.66844e-06,4.21918e-06,0.314131,0.317492,0.313197,0.313197,0.304138,0.15377,0.006345,0.00999352,0.0180645,-0.0042952
0.445,16.25,33.6052,-0.000949555,-0.00104377,-0.000947745,7.27779e-05,2.68575e-06,4.24654e-06,0.552143,0.317434,0.313161,0.313161,0.541016,0.171957,0.00634578,0.0111269,0.0180898,-0.00427373
0.445,16.35,40.6131,-0.000955664,-0.000974354,-0.000953851,6.62018e-05,2.70303e-06,4.27386e-06,0.361712,0.317378,0.313125,0.313125,0.351494,0.155437,0.00634651,0.0102179,0.0181139,-0.00425321
0.445,16.45,30.925,-0.000961763,-0.000940941,-0.000959947,7.58662e-05,2.72028e-06,4.30113e-06,0.269281,0.317323,0.31309,0.31309,0.25949,0.177018,0.00634721,0.0097912,0.0181368,-0.00423364
0.445,16.55,24.5554,-0.000967852,-0.000928411,-0.000966032,8.51392e-05,2.7375e-06,4.32836e-06,0.227709,0.317269,0.313054,0.313054,0.218106,0.197425,0.00634786,0.00960288,0.0181587,-0.00421505
0.445,16.65,12.4757,-0.000973931,-0.00100425,-0.000972107,0.000119446,2.75469e-06,4.35555e-06,0.388243,0.317217,0.313019,0.313019,0.377896,0.275275,0.00634846,0.0103463,0.0181793,-0.00419743
0.445,16.75,3.5612,-0.000979999,-0.00085947,-0.000978172,0.000223565,2.77185e-06,4.38269e-06,0.0576843,0.317166,0.312985,0.312985,0.0488354,0.512084,0.00634903,0.00884888,0.0181989,-0.00418078
0.455,14.75,15.3673,-0.000853065,-0.000777741,-0.000851366,0.000107623,2.41283e-06,3.81502e-06,0.12424,0.311956,0.307534,0.307534,0.115166,0.280419,0.00628682,0.00907368,0.0173936,-0.00442222
0.455,14.85,27.6821,-0.000859273,-0.000974889,-0.000857575,8.01869e-05,2.43039e-06,3.84279e-06,0.633321,0.311884,0.307495,0.307495,0.621869,0.20747,0.00628824,0.0114518,0.0174357,-0.00438908
0.455,14.95,53.8548,-0.000865478,-0.000862242,-0.000863781,5.74898e-05,2.44794e-06,3.87054e-06,0.303514,0.311813,0.307456,0.307456,0.29363,0.147712,0.00628963,0.00988378,0.0174768,-0.00435664
0.455,15.05,55.9795,-0.00087168,-0.000921482,-0.000869983,5.63882e-05,2.46548e-06,3.89827e-06,0.442677,0.311742,0.307417,0.307417,0.432142,0.143881,0.00629098,0.0105352,0.0175171,-0.00432493
0.455,15.15,55.6362,-0.000877877,-0.000910453,-0.000876181,5.65619e-05,2.48301e-06,3.92599e-06,0.395836,0.311673,0.307379,0.307379,0.385519,0.143336,0.0062923,0.0103169,0.0175564,-0.00429394
0.455,15.25,53.4408,-0.00088407,-0.000787666,-0.000882375,5.7712e-05,2.50053e-06,3.95368e-06,0.0818923,0.311605,0.307341,0.307341,0.0729928,0.145256,0.00629359,0.0088995,0.0175947,-0.00426368
0.455,15.35,58.7149,-0.000890259,-0.000847089,-0.000888563,5.50591e-05,2.51803e-06,3.98136e-06,0.206252,0.311538,0.307303,0.307303,0.1968,0.137642,0.00629484,0.00945156,0.0176322,-0.00423417
0.455,15.45,47.0786,-0.000896442,-0.000881244,-0.000894747,6.14881e-05,2.53552e-06,4.00901e-06,0.27406,0.311471,0.307266,0.307266,0.264299,0.152683,0.00629605,0.00976057,0.0176686,-0.00420541
0.455,15.55,43.1817,-0.00090262,-0.000807686,-0.000900925,6.42027e-05,2.55299e-06,4.03664e-06,0.0893036,0.311406,0.307229,0.307229,0.0803658,0.158363,0.00629723,0.00893778,0.0177041,-0.00417742
0.455,15.65,51.1715,-0.000908792,-0.000854326,-0.000907097,5.89778e-05,2.57045e-06,4.06424e-06,0.181892,0.311342,0.307192,0.307192,0.172543,0.144513,0.00629837,0.0093486,0.0177386,-0.00415019
0.455,15.75,41.7887,-0.000914958,-0.000939071,-0.000913263,6.5264e-05,2.58789e-06,4.09182e-06,0.370784,0.311279,0.307155,0.307155,0.360571,0.158866,0.00629947,0.0102133,0.0177721,-0.00412374
0.455,15.85,44.6017,-0.000921118,-0.000936743,-0.000919422,6.31724e-05,2.60532e-06,4.11937e-06,0.349336,0.311217,0.307119,0.307119,0.33922,0.152772,0.00630054,0.0101154,0.0178046,-0.00409808
0.455,15.95,49.8733,-0.000927272,-0.000991109,-0.000925575,5.97405e-05,2.62272e-06,4.14689e-06,0.470194,0.311156,0.307083,0.307083,0.459508,0.143538,0.00630157,0.0106867,0.0178361,-0.00407321
0.455,16.05,48.8108,-0.000933418,-0.00094384,-0.00093172,6.03872e-05,2.6401e-06,4.17437e-06,0.336121,0.311096,0.307047,0.307047,0.326063,0.144159,0.00630256,0.0100579,0.0178666,-0.00404915
0.455,16.15,37.2625,-0.000939557,-0.00100749,-0.000937858,6.91141e-05,2.65747e-06,4.20183e-06,0.478437,0.311037,0.307011,0.307011,0.467707,0.163939,0.00630351,0.01073,0.0178961,-0.00402589
0.455,16.25,42.7621,-0.000945689,-0.00107755,-0.000943988,6.45169e-05,2.67481e-06,4.22925e-06,0.645915,0.31098,0.306976,0.306976,0.634367,0.152064,0.00630443,0.0115485,0.0179245,-0.00400345
0.455,16.35,38.8713,-0.000951812,-0.00106045,-0.00095011,6.76688e-05,2.69213e-06,4.25663e-06,0.581334,0.310923,0.306941,0.306941,0.570102,0.158489,0.0063053,0.0112319,0.0179519,-0.00398183
0.455,16.45,44.5478,-0.000957927,-0.000919376,-0.000956224,6.32106e-05,2.70943e-06,4.28398e-06,0.222969,0.310867,0.306906,0.306906,0.213423,0.147121,0.00630614,0.00954678,0.0179782,-0.00396104
0.455,16.55,34.6154,-0.000964034,-0.000996903,-0.000962329,7.17081e-05,2.7267e-06,4.31129e-06,0.388205,0.310813,0.306872,0.306872,0.377896,0.165863,0.00630693,0.0103091,0.0180035,-0.00394108
0.455,16.65,40.6033,-0.000970132,-0.00105951,-0.000968424,6.62098e-05,2.74395e-06,4.33856e-06,0.526499,0.31076,0.306838,0.306838,0.515529,0.152201,0.00630769,0.0109699,0.0180277,-0.00392197
0.455,16.75,32.925,-0.00097622,-0.000936054,-0.00097451,7.35259e-05,2.76117e-06,4.36579e-06,0.220854,0.310707,0.306804,0.306804,0.211312,0.167984,0.0063084,0.00954136,0.0180508,-0.0039037
0.455,16.85,20.0651,-0.0009823,-0.00107684,-0.000980587,9.41851e-05,2.77836e-06,4.39298e-06,0.536592,0.310656,0.30677,0.30677,0.52557,0.213875,0.00630908,0.0110218,0.0180728,-0.00388629
0.455,16.95,19.0505,-0.000988369,-0.000845715,-0.000986653,9.66607e-05,2.79553e-06,4.42012e-06,0.011004,0.310606,0.306736,0.306736,0.00238461,0.21817,0.00630971,0.00861936,0.0180938,-0.00386973
0.455,17.05,5.036,-0.000994428,-0.0010287,-0.000992708,0.000188001,2.81267e-06,4.44722e-06,0.388846,0.310557,0.306703,0.306703,0.378527,0.421786,0.00631031,0.0103189,0.0181136,-0.00385404
0.455,17.15,0.9776,-0.00100048,-0.00124713,-0.000998753,0.0004267,2.82977e-06,4.47427e-06,0.941052,0.310509,0.30667,0.30667,0.927976,0.95161,0.00631086,0.0130764,0.0181324,-0.00383922
0.465,14.95,1.1482,-0.000861528,-0.00109002,-0.000859921,0.000393726,2.43677e-06,3.85287e-06,0.983474,0.305444,0.301327,0.301327,0.970276,1.0094,0.00624717,0.0131987,0.0172746,-0.00411624
0.465,15.05,21.3032,-0.000867724,-0.000841092,-0.000866118,9.14072e-05,2.45429e-06,3.88058e-06,0.238622,0.305375,0.30129,0.30129,0.229067,0.232722,0.00624861,0.00955435,0.0173167,-0.00408543
0.465,15.15,45.0008,-0.000873917,-0.000774165,-0.000872311,6.28916e-05,2.47181e-06,3.90827e-06,0.0670418,0.305307,0.301252,0.301252,0.0582422,0.159023,0.00625003,0.00879955,0.0173579,-0.00405524
0.465,15.25,34.982,-0.000880106,-0.000841627,-0.000878502,7.13314e-05,2.48932e-06,3.93596e-06,0.210729,0.30524,0.301215,0.301215,0.201295,0.179134,0.00625141,0.00943395,0.0173983,-0.00402568
0.465,15.35,48.8777,-0.000886293,-0.000766507,-0.000884689,6.03459e-05,2.50681e-06,3.96362e-06,0.0257835,0.305175,0.301178,0.301178,0.0171571,0.150521,0.00625276,0.0086264,0.0174378,-0.00399675
0.465,15.45,50.1601,-0.000892475,-0.000814559,-0.000890871,5.95695e-05,2.5243e-06,3.99127e-06,0.120355,0.30511,0.301141,0.301141,0.111317,0.147586,0.00625407,0.00903816,0.0174764,-0.00396847
0.465,15.55,59.0092,-0.000898653,-0.00089075,-0.00089705,5.49216e-05,2.54177e-06,4.0189e-06,0.285684,0.305046,0.301105,0.301105,0.275905,0.135163,0.00625536,0.00977946,0.0175141,-0.00394083
0.465,15.65,50.1933,-0.000904826,-0.000914762,-0.000903224,5.95498e-05,2.55923e-06,4.04651e-06,0.32941,0.304983,0.301069,0.301069,0.319428,0.145582,0.00625661,0.00998208,0.0175509,-0.00391386
0.465,15.75,53.5421,-0.000910995,-0.000962793,-0.000909393,5.76574e-05,2.57668e-06,4.07409e-06,0.434507,0.30492,0.301033,0.301033,0.424032,0.140029,0.00625782,0.0104743,0.0175868,-0.00388755
0.465,15.85,45.0888,-0.000917158,-0.000888474,-0.000915556,6.28302e-05,2.59412e-06,4.10166e-06,0.236746,0.304859,0.300997,0.300997,0.227182,0.151595,0.006259,0.00956402,0.0176218,-0.00386191
0.465,15.95,39.323,-0.000923316,-0.000966652,-0.000921714,6.7279e-05,2.61153e-06,4.1292e-06,0.411249,0.304799,0.300962,0.300962,0.40088,0.161275,0.00626014,0.0103693,0.0176558,-0.00383696
0.465,16.05,44.9075,-0.000929469,-0.000824029,-0.000927866,6.29569e-05,2.62893e-06,4.15671e-06,0.0674582,0.30474,0.300927,0.300927,0.0586388,0.149943,0.00626125,0.00881944,0.0176889,-0.00381269
0.465,16.15,37.8483,-0.000935615,-0.000911201,-0.000934013,6.85772e-05,2.64632e-06,4.1842e-06,0.247673,0.304681,0.300892,0.300892,0.238054,0.162283,0.00626233,0.00961925,0.0177211,-0.00378912
0.465,16.25,41.2051,-0.000941755,-0.00099172,-0.000940152,6.57245e-05,2.66369e-06,4.21166e-06,0.425406,0.304624,0.300858,0.300858,0.414964,0.154544,0.00626336,0.0104421,0.0177523,-0.00376625
0.465,16.35,38.6215,-0.000947889,-0.000935772,-0.000946285,6.78873e-05,2.68103e-06,4.23909e-06,0.276441,0.304567,0.300823,0.300823,0.266688,0.158622,0.00626436,0.00975352,0.0177825,-0.00374408
0.465,16.45,34.2188,-0.000954015,-0.000993409,-0.00095241,7.21225e-05,2.69836e-06,4.26648e-06,0.397966,0.304512,0.300789,0.300789,0.387649,0.167461,0.00626533,0.0103169,0.0178118,-0.00372263
0.465,16.55,39.2241,-0.000960134,-0.000928158,-0.000958528,6.73638e-05,2.71567e-06,4.29385e-06,0.231918,0.304457,0.300756,0.300756,0.222363,0.155438,0.00626625,0.00955507,0.01784,-0.00370191
0.465,16.65,39.4728,-0.000966245,-0.000926874,-0.000964638,6.71512e-05,2.73295e-06,4.32118e-06,0.215974,0.304404,0.300722,0.300722,0.206489,0.15399,0.00626714,0.00948487,0.0178673,-0.0036819
0.465,16.75,35.9744,-0.000972349,-0.00101263,-0.000970741,7.03406e-05,2.75022e-06,4.34848e-06,0.398157,0.304351,0.300689,0.300689,0.387834,0.160313,0.006268,0.010323,0.0178936,-0.00366263
0.465,16.85,41.9218,-0.000978445,-0.000977439,-0.000976834,6.51603e-05,2.76746e-06,4.37574e-06,0.302023,0.3043,0.300656,0.300656,0.292144,0.1476,0.00626881,0.00987864,0.0179188,-0.0036441
0.465,16.95,33.7527,-0.000984532,-0.000932689,-0.00098292,7.26187e-05,2.78468e-06,4.40296e-06,0.190609,0.304249,0.300623,0.300623,0.181234,0.163498,0.00626959,0.00937552,0.0179431,-0.00362632
0.465,17.05,33.772,-0.00099061,-0.00101542,-0.000988995,7.2598e-05,2.80187e-06,4.43014e-06,0.360445,0.3042,0.300591,0.300591,0.350294,0.162468,0.00627032,0.0101514,0.0179663,-0.00360928
0.465,17.15,27.2405,-0.000996679,-0.000970663,-0.000995062,8.08343e-05,2.81903e-06,4.45728e-06,0.247046,0.304151,0.300558,0.300558,0.237414,0.179818,0.00627102,0.0096321,0.0179886,-0.003593
0.465,17.25,20.524,-0.00100274,-0.00120241,-0.00100112,9.31262e-05,2.83617e-06,4.48438e-06,0.796112,0.304104,0.300526,0.300526,0.78383,0.205932,0.00627168,0.0122816,0.0180097,-0.00357748
0.465,17.35,9.3519,-0.00100879,-0.000893931,-0.00100717,0.00013796,2.85328e-06,4.51144e-06,0.0655611,0.304057,0.300494,0.300494,0.0567316,0.303274,0.0062723,0.00882953,0.0180299,-0.00356272
0.465,17.45,2.7935,-0.00101483,-0.00091974,-0.0010132,0.000252423,2.87037e-06,4.53845e-06,0.105779,0.304012,0.300463,0.300463,0.096773,0.551643,0.00627288,0.00900591,0.018049,-0.00354874
0.475,15.25,10.9965,-0.000876133,-0.000946553,-0.000874614,0.000127226,2.47808e-06,3.91819e-06,0.482973,0.298959,0.295155,0.295155,0.472322,0.318808,0.00620966,0.0106515,0.0172002,-0.00380391
0.475,15.35,21.591,-0.000882313,-0.000799839,-0.000880795,9.0796e-05,2.49556e-06,3.94582e-06,0.102984,0.298895,0.295119,0.295119,0.0940574,0.225979,0.0062111,0.00892644,0.0172414,-0.00377587
0.475,15.45,45.5187,-0.00088849,-0.000791566,-0.000886973,6.25328e-05,2.51303e-06,3.97345e-06,0.0718726,0.298832,0.295083,0.295083,0.0630786,0.154588,0.0062125,0.00879397,0.0172818,-0.00374838
0.475,15.55,30.0214,-0.000894665,-0.000955314,-0.000893148,7.69994e-05,2.53049e-06,4.00106e-06,0.453044,0.298769,0.295048,0.295048,0.442526,0.18908,0.00621388,0.010518,0.0173214,-0.00372144
0.475,15.65,45.8326,-0.000900835,-0.000926321,-0.000899319,6.23183e-05,2.54795e-06,4.02866e-06,0.361788,0.298707,0.295012,0.295012,0.351694,0.152013,0.00621522,0.0100942,0.0173602,-0.00369507
0.475,15.75,48.2323,-0.000907002,-0.000893673,-0.000905487,6.07483e-05,2.56539e-06,4.05624e-06,0.266587,0.298647,0.294977,0.294977,0.256925,0.147207,0.00621653,0.0096612,0.0173981,-0.00366926
0.475,15.85,42.9077,-0.000913165,-0.000893626,-0.00091165,6.44073e-05,2.58282e-06,4.0838e-06,0.252058,0.298586,0.294942,0.294942,0.24246,0.155052,0.00621781,0.00959783,0.0174352,-0.00364403
0.475,15.95,39.4589,-0.000919324,-0.000775034,-0.000917809,6.71631e-05,2.60024e-06,4.11134e-06,-0.0209281,0.298527,0.294908,0.294908,-0.0293362,0.160635,0.00621905,0.00840814,0.0174714,-0.00361938
0.475,16.05,34.975,-0.000925478,-0.000870215,-0.000923964,7.13385e-05,2.61765e-06,4.13886e-06,0.171041,0.298469,0.294874,0.294874,0.161801,0.16952,0.00622027,0.00924011,0.0175067,-0.00359532
0.475,16.15,40.3071,-0.000931627,-0.000903428,-0.000930113,6.64526e-05,2.63504e-06,4.16636e-06,0.232847,0.298411,0.294839,0.294839,0.22333,0.156898,0.00622145,0.00951772,0.0175412,-0.00357186
0.475,16.25,35.3961,-0.000937771,-0.00100334,-0.000936257,7.09129e-05,2.65242e-06,4.19384e-06,0.457897,0.298355,0.294806,0.294806,0.44734,0.166362,0.00622259,0.0105577,0.0175748,-0.003549
0.475,16.35,34.3514,-0.00094391,-0.000932366,-0.000942396,7.19831e-05,2.66978e-06,4.22129e-06,0.271555,0.298299,0.294772,0.294772,0.261859,0.167805,0.00622371,0.00969641,0.0176075,-0.00352674
0.475,16.45,48.062,-0.000950043,-0.00103172,-0.000948528,6.08558e-05,2.68713e-06,4.24872e-06,0.496173,0.298244,0.294739,0.294739,0.485429,0.140974,0.00622479,0.0107438,0.0176393,-0.0035051
0.475,16.55,39.2135,-0.000956169,-0.00101599,-0.000954654,6.73729e-05,2.70445e-06,4.27612e-06,0.440472,0.29819,0.294706,0.294706,0.42999,0.155097,0.00622583,0.0104816,0.0176701,-0.00348408
0.475,16.65,34.7122,-0.000962289,-0.000997993,-0.000960774,7.16081e-05,2.72177e-06,4.30349e-06,0.381402,0.298137,0.294673,0.294673,0.371195,0.163824,0.00622684,0.0102068,0.0177001,-0.00346368
0.475,16.75,33.9328,-0.000968403,-0.000926148,-0.000966887,7.24258e-05,2.73906e-06,4.33083e-06,0.20411,0.298085,0.294641,0.294641,0.194709,0.164675,0.00622781,0.00940008,0.0177291,-0.00344392
0.475,16.85,41.9342,-0.00097451,-0.000961229,-0.000972993,6.51507e-05,2.75633e-06,4.35814e-06,0.268229,0.298033,0.294608,0.294608,0.258539,0.147227,0.00622875,0.00969035,0.0177572,-0.0034248
0.475,16.95,37.0642,-0.000980609,-0.000980819,-0.000979091,6.92988e-05,2.77358e-06,4.38542e-06,0.298454,0.297983,0.294576,0.294576,0.288625,0.15565,0.00622965,0.00982958,0.0177844,-0.00340631
0.475,17.05,33.9647,-0.000986701,-0.000911194,-0.000985182,7.23917e-05,2.79081e-06,4.41266e-06,0.135725,0.297933,0.294544,0.294544,0.126623,0.161615,0.00623052,0.00910167,0.0178106,-0.00338848
