x,Q2 (GeV^2),rate (Hz),A_clean,A_noisy,A_simplified,dA_stat,dA_sys_uncor,dA_sys_cor,d/u noisy,d/u clean,d/u PDF,d/u simplified,d/u shifted by 1 sig sys cor,d(d/u) from A_stat,d(d/u) from A_sys_uncor,d(d/u) from A_sys_cor,d(d/u) from sin^2(theta_w),d(d/u) from model
0.815,23.5,5.1218,-0.00123077,-0.0013165,-0.00123073,0.00018642,3.48115e-06,5.50419e-06,0.264827,0.131377,0.13131,0.13131,0.256,0.281129,0.00524973,0.00882714,0.014888,-6.71151e-05
0.815,24.5,3.5284,-0.00128817,-0.00130887,-0.00128813,0.000224602,3.6435e-06,5.76088e-06,0.161432,0.131325,0.131262,0.131262,0.153008,0.324338,0.0052614,0.00842361,0.0151551,-6.30141e-05
0.815,25.5,3.132,-0.00134558,-0.00109715,-0.00134554,0.000238392,3.80587e-06,6.01761e-06,-0.186403,0.131276,0.131217,0.131217,-0.193493,0.330237,0.00527215,0.00709007,0.015401,-5.92485e-05
0.815,26.5,2.8878,-0.00140291,-0.00176221,-0.00140286,0.000248267,3.96801e-06,6.27398e-06,0.672123,0.131229,0.131174,0.131174,0.661466,0.330471,0.00528187,0.010657,0.0156237,-5.58471e-05
0.815,27.5,2.2614,-0.00146006,-0.00110176,-0.00146001,0.000280553,4.12966e-06,6.52957e-06,-0.28193,0.131185,0.131132,0.131132,-0.288693,0.359414,0.00529049,0.00676333,0.0158215,-5.28369e-05
0.815,28.5,0.373,-0.00151693,-0.00251054,-0.00151689,0.000690794,4.29053e-06,6.78392e-06,1.87637,0.131143,0.131093,0.131093,1.85947,0.852989,0.00529793,0.0169006,0.0159927,-5.0243e-05
0.825,22.5,0.1507,-0.00117,-0.00209873,-0.00116996,0.00108679,3.30925e-06,5.23239e-06,2.39634,0.128164,0.128113,0.128113,2.37661,1.71301,0.00521607,0.0197388,0.0144915,-5.19528e-05
0.825,23.5,3.1462,-0.00122716,-0.00115056,-0.00122713,0.000237854,3.47095e-06,5.48805e-06,0.0158486,0.128114,0.128066,0.128066,0.00804015,0.358304,0.00522866,0.00780847,0.0147786,-4.84751e-05
0.825,24.5,2.9444,-0.00128445,-0.00117978,-0.00128442,0.000245869,3.63297e-06,5.74423e-06,-0.0175891,0.128067,0.128022,0.128022,-0.0252856,0.354659,0.00524045,0.00769657,0.0150476,-4.52276e-05
0.825,25.5,2.6661,-0.00134177,-0.00153475,-0.00134174,0.000258383,3.7951e-06,6.00058e-06,0.413514,0.128023,0.127981,0.127981,0.404043,0.357531,0.00525136,0.00947096,0.0152965,-4.22319e-05
0.825,26.5,2.3241,-0.00139904,-0.00121891,-0.00139901,0.000276742,3.95709e-06,6.2567e-06,-0.0983859,0.127981,0.127941,0.127941,-0.105803,0.367954,0.0052613,0.00741737,0.0155235,-3.95092e-05
0.825,27.5,1.8788,-0.00145617,-0.00122645,-0.00145614,0.000307796,4.11866e-06,6.51218e-06,-0.146461,0.127941,0.127904,0.127904,-0.153709,0.393852,0.00527019,0.00724822,0.0157267,-3.70799e-05
0.825,28.5,0.8506,-0.00151306,-0.00140993,-0.00151303,0.000457446,4.27957e-06,6.76659e-06,0.00452492,0.127903,0.127868,0.127868,-0.00331349,0.564165,0.00527795,0.00783841,0.0159046,-3.49629e-05
0.835,23.5,2.2927,-0.00122371,-0.000721808,-0.00122369,0.000278631,3.46119e-06,5.47262e-06,-0.513355,0.125079,0.125046,0.125046,-0.519229,0.419321,0.00520886,0.00587396,0.0146722,-3.3002e-05
0.835,24.5,2.5293,-0.00128089,-0.00142712,-0.00128087,0.000265279,3.6229e-06,5.72831e-06,0.347102,0.125036,0.125006,0.125006,0.337954,0.382278,0.00522075,0.00914813,0.0149427,-3.04751e-05
0.835,25.5,1.8522,-0.00133812,-0.00119588,-0.0013381,0.000309998,3.78478e-06,5.98426e-06,-0.0626863,0.124997,0.124968,0.124968,-0.0702085,0.428519,0.00523181,0.00752219,0.0151943,-2.8135e-05
0.835,26.5,2.0766,-0.00139533,-0.0017768,-0.00139531,0.00029277,3.94659e-06,6.24011e-06,0.702577,0.124959,0.124933,0.124933,0.69183,0.388863,0.00524195,0.0107474,0.015425,-2.59967e-05
0.835,27.5,1.4614,-0.00145243,-0.00195872,-0.00145241,0.000348994,4.10809e-06,6.49546e-06,0.892515,0.124923,0.124899,0.124899,0.880862,0.446096,0.00525109,0.0116524,0.0156332,-2.40751e-05
0.835,28.5,1.0856,-0.00150932,-0.00159043,-0.0015093,0.000404919,4.26901e-06,6.74989e-06,0.227289,0.124889,0.124866,0.124866,0.218573,0.498835,0.00525915,0.00871542,0.0158171,-2.23842e-05
0.845,23.5,1.3724,-0.00122036,-0.000964903,-0.00122035,0.000360133,3.45171e-06,5.45764e-06,-0.229183,0.122177,0.122157,0.122157,-0.236037,0.541478,0.00518982,0.00685409,0.0145678,-1.98136e-05
0.845,24.5,2.0425,-0.00127742,-0.00165221,-0.00127741,0.000295204,3.6131e-06,5.71281e-06,0.742995,0.122139,0.122121,0.122121,0.732131,0.425007,0.00520181,0.010864,0.0148396,-1.79111e-05
0.845,25.5,1.9685,-0.00133457,-0.00140972,-0.00133455,0.000300701,3.77472e-06,5.96836e-06,0.228572,0.122104,0.122087,0.122087,0.219916,0.415277,0.005213,0.008656,0.0150935,-1.61433e-05
0.845,26.5,1.5987,-0.00139171,-0.00172469,-0.0013917,0.000333672,3.93635e-06,6.22391e-06,0.61696,0.12207,0.122055,0.122055,0.606622,0.442764,0.00522331,0.0103377,0.0153276,-1.45208e-05
0.845,27.5,1.3095,-0.00144877,-0.00180768,-0.00144876,0.000368681,4.09774e-06,6.47909e-06,0.63769,0.122038,0.122025,0.122025,0.62724,0.470792,0.00523267,0.0104494,0.0155402,-1.30537e-05
0.845,28.5,1.1086,-0.00150566,-0.000763088,-0.00150565,0.000400696,4.25865e-06,6.73351e-06,-0.626016,0.122007,0.121995,0.121995,-0.631559,0.493127,0.00524101,0.00554293,0.0157297,-1.17518e-05
0.845,29.5,0.0687,-0.00156228,-0.00117173,-0.00156228,0.00160962,4.41881e-06,6.98675e-06,-0.294964,0.121978,0.121967,0.121967,-0.301657,1.91176,0.00524825,0.00669225,0.0158945,-1.06242e-05
0.855,23.5,0.8766,-0.00121712,-0.00139551,-0.00121712,0.000450611,3.44254e-06,5.44314e-06,0.406055,0.119421,0.119412,0.119412,0.39672,0.676939,0.00517162,0.00933476,0.0144657,-8.89488e-06
0.855,24.5,1.965,-0.00127407,-0.00126596,-0.00127406,0.000300969,3.60361e-06,5.6978e-06,0.107756,0.119388,0.119381,0.119381,0.099622,0.432935,0.00518368,0.00813376,0.0147385,-7.52128e-06
0.855,25.5,1.4101,-0.00133111,-0.00178201,-0.00133111,0.000355286,3.76496e-06,5.95292e-06,0.852197,0.119357,0.11935,0.11935,0.840827,0.490232,0.00519499,0.0113698,0.0149943,-6.24205e-06
0.855,26.5,1.2362,-0.00138819,-0.00141285,-0.00138818,0.000379454,3.92639e-06,6.20816e-06,0.152283,0.119327,0.119322,0.119322,0.143937,0.503065,0.00520546,0.00834597,0.0152313,-5.06374e-06
0.855,27.5,1.1242,-0.00144521,-0.0010395,-0.0014452,0.000397907,4.08766e-06,6.46316e-06,-0.340526,0.119299,0.119295,0.119295,-0.347022,0.507648,0.00521503,0.00649599,0.0154479,-3.9929e-06
0.855,28.5,0.9864,-0.00150208,-0.00101203,-0.00150208,0.000424792,4.24853e-06,6.71752e-06,-0.40637,0.119272,0.119269,0.119269,-0.412645,0.522286,0.00522361,0.00627491,0.0156425,-3.0359e-06
0.855,29.5,0.3299,-0.00155873,-0.00160758,-0.00155873,0.000734534,4.40876e-06,6.97085e-06,0.178033,0.119246,0.119244,0.119244,0.169542,0.871551,0.00523115,0.00849164,0.0158136,-2.19871e-06
0.865,23.5,0.3403,-0.00121399,-0.00216863,-0.00121399,0.000723223,3.43367e-06,5.42912e-06,2.31493,0.116807,0.116807,0.116807,2.29581,1.08562,0.00515423,0.0191176,0.0143658,-5.08776e-08
0.865,24.5,1.2855,-0.00127082,-0.00117012,-0.00127082,0.000372106,3.59441e-06,5.68326e-06,-0.023042,0.116778,0.116779,0.116779,-0.0306507,0.534839,0.00516635,0.00760867,0.0146393,8.80569e-07
0.865,25.5,1.3409,-0.00132777,-0.00167889,-0.00132777,0.000364338,3.75549e-06,5.93795e-06,0.665355,0.11675,0.116752,0.116752,0.654864,0.502319,0.00517775,0.0104904,0.0148967,1.74882e-06
0.865,26.5,0.9429,-0.00138477,-0.00146722,-0.00138477,0.00043448,3.91671e-06,6.19286e-06,0.22893,0.116724,0.116726,0.116726,0.220291,0.575545,0.00518837,0.00863913,0.0151364,2.55035e-06
0.865,27.5,0.9833,-0.00144174,-0.0019797,-0.00144174,0.000425461,4.07785e-06,6.44764e-06,0.939526,0.116699,0.116702,0.116702,0.927721,0.542344,0.00519812,0.0118045,0.0153566,3.28151e-06
0.865,28.5,0.7724,-0.00149859,-0.00183567,-0.0014986,0.000480045,4.23866e-06,6.70192e-06,0.577057,0.116675,0.116679,0.116679,0.566903,0.589705,0.00520693,0.0101547,0.0155558,3.93865e-06
0.865,29.5,0.4418,-0.00155525,-0.00181673,-0.00155526,0.000634732,4.39892e-06,6.95531e-06,0.45186,0.116653,0.116657,0.116657,0.442238,0.752448,0.00521474,0.00962183,0.0157325,4.51826e-06
0.875,23.5,0.147,-0.00121097,-0.000466996,-0.00121097,0.00110038,3.42514e-06,5.41562e-06,-0.763508,0.114347,0.114354,0.114354,-0.768526,1.65058,0.00513771,0.00501895,0.0142683,6.76377e-06
0.875,24.5,1.1728,-0.00126768,-0.00140747,-0.00126769,0.000389575,3.58554e-06,5.66924e-06,0.325404,0.114322,0.114329,0.114329,0.316423,0.559542,0.00514988,0.00898093,0.0145423,7.33695e-06
0.875,25.5,0.9604,-0.00132453,-0.00155314,-0.00132454,0.000430504,3.74635e-06,5.9235e-06,0.455354,0.114298,0.114306,0.114306,0.445804,0.593108,0.00516137,0.0095494,0.014801,7.87032e-06
0.875,26.5,0.6622,-0.00138146,-0.00213855,-0.00138146,0.000518452,3.90735e-06,6.17806e-06,1.43914,0.114275,0.114284,0.114284,1.42489,0.686268,0.00517211,0.0142552,0.0150429,8.36263e-06
0.875,27.5,0.766,-0.00143838,-0.00194021,-0.00143838,0.000482046,4.06834e-06,6.43261e-06,0.87105,0.114254,0.114263,0.114263,0.859592,0.614004,0.00518203,0.011458,0.0152664,8.81241e-06
0.875,28.5,0.5018,-0.00149521,-0.00170333,-0.00149522,0.000595577,4.22909e-06,6.68678e-06,0.386608,0.114233,0.114242,0.114242,0.377298,0.731048,0.00519105,0.0093107,0.0154697,9.21811e-06
0.875,29.5,0.4227,-0.00155187,-0.00292382,-0.00155188,0.000648914,4.38936e-06,6.94019e-06,2.80016,0.114214,0.114223,0.114223,2.77778,0.768625,0.00519911,0.0223837,0.0156517,9.57812e-06
0.885,24.5,0.6295,-0.00126466,-0.00188686,-0.00126467,0.000531747,3.57701e-06,5.65575e-06,1.25286,0.11202,0.112032,0.112032,1.23965,0.763244,0.00513427,0.0132141,0.0144474,1.2026e-05
0.885,25.5,0.8507,-0.00132142,-0.00144828,-0.00132143,0.00045742,3.73754e-06,5.90957e-06,0.294409,0.111999,0.112012,0.112012,0.285553,0.629775,0.00514584,0.00885585,0.0147073,1.22938e-05
0.885,26.5,0.6623,-0.00137826,-0.00210544,-0.00137827,0.000518413,3.89832e-06,6.16378e-06,1.36762,0.11198,0.111992,0.111992,1.35376,0.685755,0.00515669,0.0138573,0.0149511,1.25393e-05
0.885,27.5,0.6317,-0.00143513,-0.00129987,-0.00143514,0.00053082,4.05915e-06,6.41808e-06,-0.0532831,0.111962,0.111974,0.111974,-0.0607947,0.675663,0.00516675,0.00751163,0.0151774,1.27626e-05
0.885,28.5,0.5343,-0.00149193,-0.00112936,-0.00149194,0.000577179,4.21981e-06,6.67211e-06,-0.289374,0.111944,0.111957,0.111957,-0.296027,0.70796,0.00517597,0.00665246,0.0153846,1.29638e-05
0.885,29.5,0.42,-0.00154859,-0.00218623,-0.0015486,0.000650996,4.38008e-06,6.92552e-06,1.0363,0.111927,0.11194,0.11194,1.02403,0.770518,0.00518426,0.0122668,0.0155713,1.31426e-05
0.895,25.5,0.0926,-0.00131843,-0.00118724,-0.00131844,0.00138643,3.72908e-06,5.89619e-06,-0.0630583,0.109862,0.109877,0.109877,-0.070489,1.90772,0.00513119,0.00743073,0.0146155,1.51356e-05
0.895,26.5,0.2646,-0.00137519,-0.00208152,-0.0013752,0.000820178,3.88963e-06,6.15005e-06,1.31816,0.109845,0.10986,0.10986,1.30458,1.08428,0.00514214,0.0135792,0.014861,1.51932e-05
0.895,27.5,0.3608,-0.001432,-0.0014936,-0.00143201,0.000702376,4.0503e-06,6.40408e-06,0.189723,0.10983,0.109845,0.109845,0.181274,0.893485,0.00515234,0.0084493,0.0150898,1.52428e-05
0.895,28.5,0.4132,-0.00148876,-0.00041968,-0.00148878,0.000656331,4.21086e-06,6.65796e-06,-0.883836,0.109815,0.10983,0.10983,-0.888521,0.804538,0.00516172,0.00468498,0.0153005,1.52855e-05
0.895,29.5,0.3498,-0.00154542,-0.0010138,-0.00154544,0.000713334,4.37111e-06,6.91134e-06,-0.435572,0.1098,0.109816,0.109816,-0.441711,0.843745,0.00517023,0.00613861,0.0154916,1.53221e-05
0.905,28.5,0.0604,-0.00148573,-0.00220673,-0.00148574,0.00171666,4.20227e-06,6.64437e-06,1.23316,0.107852,0.107868,0.107868,1.21999,2.10315,0.00514836,0.0131778,0.0152176,1.63382e-05
0.905,29.5,0.1849,-0.00154237,-0.0014955,-0.00154238,0.000981148,4.36248e-06,6.89769e-06,0.0531731,0.10784,0.107857,0.107857,0.0452501,1.15985,0.00515707,0.00792294,0.0154127,1.62702e-05
