x,d_V,u_V,s_V,c_V,d_p,u_p,s_p,c_p,dV/uV,d,dbar,u,ubar,s,sbar,c,cbar,d_unc,dbar_unc,u_unc,ubar_unc,s_unc,sbar_unc,c_unc,cbar_unc,(dV/uV)_unc
0.415,0.11178074751709999,0.34658169191275867,0.0,0.0,0.12187787325719382,0.35535727323329813,0.0028777001787808764,0.0014848852688401065,0.32252352079012114,0.1168293103871469,0.005048562870046913,0.3509694825730284,0.004387790660269724,0.0014388500893904382,0.0014388500893904382,0.0007424426344200532,0.0007424426344200532,0.009424704157053342,0.00236492757764546,0.009652473838795162,0.0020078236300486827,0.0016661656541036838,0.0016661656541036838,0.00031490708030322323,0.00031490708030322323,0.02949936987214727
0.425,0.10459839805155499,0.33030951268151776,0.0,0.0,0.11351029881047744,0.33810193213795725,0.002506696718736687,0.0013290174634238191,0.3166678343666356,0.10905434843101622,0.004455950379461228,0.3342057224097375,0.0038962097282197543,0.0012533483593683435,0.0012533483593683435,0.0006645087317119096,0.0006645087317119096,0.009358295142101226,0.0021626635519450274,0.009522646551108379,0.0018323767760347349,0.0015223831450727424,0.0015223831450727424,0.0002988119141907347,0.0002988119141907347,0.030528608455061116
0.435,0.0976909369549281,0.3142778310297722,0.0,0.0,0.10554976489865407,0.3211870596723316,0.0021813045536818133,0.0011865559089705006,0.3108425962939576,0.10162035092679109,0.0039294139718629864,0.3177324453510519,0.0034546143212797133,0.0010906522768409067,0.0010906522768409067,0.0005932779544852503,0.0005932779544852503,0.00928306319189151,0.0019740090591983056,0.009385674351915183,0.0016687448414636832,0.0013884685697057547,0.0013884685697057547,0.00028249167352508505,0.00028249167352508505,0.031635916948491265
0.445,0.09099952202713653,0.2983273761035507,0.0,0.0,0.09791312390727581,0.3044368124069367,0.0018939727584485718,0.0010569896085427153,0.3050324218168641,0.09445632296720617,0.0034568009400696396,0.3013820942552437,0.003054718151693014,0.0009469863792242859,0.0009469863792242859,0.0005284948042713576,0.0005284948042713576,0.009190832187737964,0.0017968329104876724,0.009234148022426067,0.0015154478243380423,0.0012629278995207845,0.0012629278995207845,0.00026635473930399845,0.00026635473930399845,0.032816891886503566
0.455,0.08469027921974309,0.28294272631669226,0.0,0.0,0.09076236019692077,0.28833557944174104,0.0016396646071046698,0.000938326582510954,0.2993195136069726,0.08772631970833193,0.003036040488588844,0.28563915287921665,0.0026964265625243943,0.0008198323035523349,0.0008198323035523349,0.000469163291255477,0.000469163291255477,0.009087135159017155,0.0016344512406009032,0.009075499895125261,0.0013754141430749839,0.0011478823330998422,0.0011478823330998422,0.0002503041520487443,0.0002503041520487443,0.03404603217839582
0.465,0.07858902221354735,0.2676653845662192,0.0,0.0,0.08391223825726671,0.27241436747880704,0.0014178311117488877,0.0008311420925907104,0.29360921039868265,0.08125063023540703,0.0026616080218596775,0.2700398760225131,0.002374491456293907,0.0007089155558744439,0.0007089155558744439,0.0004155710462953552,0.0004155710462953552,0.008961197666027617,0.0014822679344658296,0.008900457698348366,0.0012444941470780675,0.0010402660351841837,0.0010402660351841837,0.00023434228789876178,0.00023434228789876178,0.03533694844553942
0.475,0.07281891424028096,0.25288342341586856,0.0,0.0,0.07747872892015571,0.257057661264669,0.001223442268309864,0.0007337657864587785,0.2879544782203053,0.07514882158021834,0.002329907339937371,0.2549705423402688,0.002087118924400215,0.000611721134154932,0.000611721134154932,0.00036688289322938923,0.00036688289322938923,0.008820426870131931,0.0013422382784450493,0.008717158643368323,0.0011243518661390442,0.0009412660092499548,0.0009412660092499548,0.00021855075226694614,0.00021855075226694614,0.036673047373037615
0.485,0.06738938427817397,0.2386491612531128,0.0,0.0,0.07145790100976741,0.24230875018902975,0.0010515092136666353,0.0006453449021513413,0.2823784668855398,0.06942364264397069,0.0020342583657967273,0.24047895572107128,0.001829794467958487,0.0005257546068333177,0.0005257546068333177,0.00032267245107567066,0.00032267245107567066,0.00866432146912767,0.0012139352636842743,0.008524530083134758,0.0010147380916610696,0.0008505641371033944,0.0008505641371033944,0.00020318368368007675,0.00020318368368007675,0.038041518646247365
0.495,0.06214322547242121,0.2245021488936465,0.0,0.0,0.06568641561381353,0.227700857750531,0.0009024177474938811,0.0005662664235714184,0.2768045908632275,0.06391482054311737,0.0017715950706961553,0.22610150332208875,0.0015993544284422494,0.00045120887374694056,0.00045120887374694056,0.0002831332117857092,0.0002831332117857092,0.008480163941288137,0.0010937921474776123,0.008311001119723665,0.0009124712924438938,0.0007658713848132523,0.0007658713848132523,0.00018813399338399523,0.00018813399338399523,0.03945659471302306
0.505,0.05721421550082973,0.21090153173821213,0.0,0.0,0.06029557355371196,0.21369226690113358,0.0007730205161164158,0.000495125299533437,0.2712840206957273,0.05875489452727085,0.0015406790264411135,0.21229689931967285,0.0013953675814607342,0.0003865102580582079,0.0003865102580582079,0.0002475626497667185,0.0002475626497667185,0.008281330934526659,0.000983875112727994,0.00809026052035565,0.0008191494048087331,0.0006884219409279821,0.0006884219409279821,0.0001734221531406963,0.0001734221531406963,0.040902506635196165
