x,Q2 (GeV^2),rate (Hz),A_clean,A_noisy,A_simplified,dA_stat,dA_sys_uncor,dA_sys_cor,d/u noisy,d/u clean,d/u PDF,d/u simplified,d/u shifted by 1 sig sys cor,d(d/u) from A_stat,d(d/u) from A_sys_uncor,d(d/u) from A_sys_cor,d(d/u) from sin^2(theta_w),d(d/u) from model
0.445,7.65,20.4155,-0.000446424,-0.000536486,-0.00044554,9.33733e-05,1.26268e-06,1.99647e-06,0.829413,0.322407,0.317957,0.317957,0.816888,0.470463,0.00636202,0.0125249,0.0178515,-0.00445027
0.455,6.15,273.831,-0.000351067,-0.000356094,-0.000350224,2.54954e-05,9.92966e-07,1.57002e-06,0.350505,0.318533,0.313219,0.313219,0.34047,0.160953,0.00626863,0.0100357,0.0161537,-0.00531433
0.455,6.25,407.901,-0.000357279,-0.000383918,-0.000356436,2.08894e-05,1.01054e-06,1.5978e-06,0.490268,0.318325,0.313101,0.313101,0.47957,0.129666,0.00627269,0.010698,0.0162744,-0.00522372
0.455,6.35,392.281,-0.000363497,-0.000378675,-0.000362655,2.13012e-05,1.02812e-06,1.62561e-06,0.412812,0.31812,0.312986,0.312986,0.402472,0.130043,0.00627667,0.01034,0.0163926,-0.00513479
0.455,6.45,228.004,-0.000369721,-0.000381445,-0.000368879,2.79403e-05,1.04573e-06,1.65344e-06,0.389504,0.31792,0.312873,0.312873,0.379265,0.167807,0.00628056,0.0102385,0.0165082,-0.00504763
0.455,6.55,347.078,-0.000375949,-0.000360862,-0.000375109,2.26459e-05,1.06334e-06,1.6813e-06,0.230366,0.317724,0.312762,0.312762,0.220849,0.133837,0.00628436,0.00951697,0.0166211,-0.00496234
0.455,6.65,244.205,-0.000382181,-0.000392078,-0.000381341,2.69977e-05,1.08097e-06,1.70917e-06,0.375882,0.317533,0.312654,0.312654,0.365693,0.157047,0.00628806,0.0101891,0.0167313,-0.00487901
0.455,6.75,239.199,-0.000388415,-0.000403121,-0.000387576,2.72787e-05,1.0986e-06,1.73704e-06,0.403239,0.317345,0.312548,0.312548,0.392916,0.156224,0.00629166,0.0103235,0.0168386,-0.00479774
0.455,6.85,295.25,-0.00039465,-0.000430767,-0.000393813,2.45532e-05,1.11624e-06,1.76493e-06,0.530934,0.317162,0.312444,0.312444,0.519997,0.13847,0.00629516,0.0109372,0.0169429,-0.00471862
0.455,6.95,237.588,-0.000400886,-0.000429623,-0.000400049,2.7371e-05,1.13388e-06,1.79282e-06,0.482746,0.316983,0.312342,0.312342,0.472033,0.152043,0.00629854,0.0107127,0.0170441,-0.00464174
0.455,7.05,203.518,-0.00040712,-0.00041769,-0.000406284,2.95734e-05,1.15151e-06,1.8207e-06,0.375443,0.316809,0.312242,0.312242,0.36523,0.161845,0.00630182,0.0102127,0.0171421,-0.0045672
0.455,7.15,221.363,-0.000413352,-0.00047359,-0.000412518,2.83563e-05,1.16914e-06,1.84857e-06,0.667932,0.316638,0.312143,0.312143,0.656303,0.152921,0.00630497,0.0116286,0.0172368,-0.00449507
0.455,7.25,163.751,-0.00041958,-0.000458416,-0.000418747,3.29694e-05,1.18675e-06,1.87642e-06,0.533265,0.316472,0.312047,0.312047,0.522291,0.175244,0.006308,0.0109742,0.0173281,-0.00442545
0.455,7.35,168.481,-0.000425804,-0.000435052,-0.000424972,3.25033e-05,1.20436e-06,1.90425e-06,0.365322,0.31631,0.311952,0.311952,0.355139,0.170319,0.00631091,0.0101825,0.017416,-0.00435842
0.455,7.45,192.797,-0.000432022,-0.000474917,-0.00043119,3.03846e-05,1.22194e-06,1.93206e-06,0.549784,0.316153,0.311859,0.311859,0.538718,0.156995,0.00631369,0.0110658,0.0175002,-0.00429407
0.455,7.55,120.514,-0.000438233,-0.000428665,-0.000437401,3.84312e-05,1.23951e-06,1.95984e-06,0.267788,0.315999,0.311767,0.311767,0.258045,0.195839,0.00631633,0.00974283,0.0175808,-0.00423246
0.455,7.65,114.982,-0.000444435,-0.000419943,-0.000443604,3.93448e-05,1.25705e-06,1.98757e-06,0.19615,0.315851,0.311677,0.311677,0.186727,0.197775,0.00631883,0.00942323,0.0176576,-0.00417368
0.455,7.75,40.75,-0.000450627,-0.000515574,-0.000449796,6.60905e-05,1.27457e-06,2.01527e-06,0.663786,0.315706,0.311588,0.311588,0.652143,0.327775,0.00632119,0.0116428,0.0177306,-0.00411781
0.455,7.85,1.2512,-0.000456808,-0.000421186,-0.000455977,0.000377172,1.29205e-06,2.04291e-06,0.147997,0.315566,0.311501,0.311501,0.138781,1.84592,0.00632341,0.00921631,0.0177997,-0.0040649
0.465,6.15,29.7409,-0.000349313,-0.000416092,-0.000348518,7.73617e-05,9.88008e-07,1.56218e-06,0.778125,0.311973,0.306968,0.306968,0.766072,0.487342,0.00622399,0.0120533,0.0159278,-0.00500522
0.465,6.25,265.119,-0.000355498,-0.000357981,-0.000354703,2.59109e-05,1.0055e-06,1.58984e-06,0.327203,0.311774,0.306852,0.306852,0.317308,0.160493,0.00622811,0.00989542,0.0160485,-0.00492131
0.465,6.35,306.311,-0.000361691,-0.000322602,-0.000360896,2.41058e-05,1.02302e-06,1.61753e-06,0.0859124,0.311578,0.306739,0.306739,0.0770821,0.146851,0.00623215,0.00883027,0.0161669,-0.00483877
0.465,6.45,369.348,-0.00036789,-0.000351732,-0.000367096,2.19526e-05,1.04055e-06,1.64526e-06,0.216673,0.311387,0.306629,0.306629,0.207263,0.131564,0.00623612,0.00941066,0.016283,-0.00475767
0.465,6.55,258.773,-0.000374095,-0.000385361,-0.000373301,2.62267e-05,1.0581e-06,1.67301e-06,0.378675,0.311199,0.306521,0.306521,0.368521,0.154668,0.00624,0.010154,0.0163967,-0.00467811
0.465,6.65,245.712,-0.000380305,-0.00037925,-0.000379512,2.69147e-05,1.07567e-06,1.70078e-06,0.304902,0.311015,0.306415,0.306415,0.29508,0.156229,0.0062438,0.00982187,0.0165079,-0.00460017
0.465,6.75,317.977,-0.000386519,-0.000409178,-0.000385726,2.36595e-05,1.09324e-06,1.72856e-06,0.444333,0.310835,0.306311,0.306311,0.433858,0.135206,0.0062475,0.0104747,0.0166165,-0.00452394
0.465,6.85,218.025,-0.000392735,-0.000369757,-0.000391944,2.85726e-05,1.11082e-06,1.75636e-06,0.185118,0.310659,0.306209,0.306209,0.175822,0.160791,0.00625111,0.00929586,0.0167224,-0.00444948
0.465,6.95,196.138,-0.000398953,-0.000448448,-0.000398163,3.01246e-05,1.12841e-06,1.78417e-06,0.60348,0.310486,0.306109,0.306109,0.592228,0.166977,0.00625462,0.011252,0.0168255,-0.0043769
0.465,7.05,257.821,-0.000405172,-0.000409162,-0.000404382,2.62751e-05,1.146e-06,1.81198e-06,0.332218,0.310318,0.306011,0.306011,0.322245,0.143482,0.00625803,0.00997261,0.0169257,-0.00430626
0.465,7.15,223.878,-0.00041139,-0.000391464,-0.000410602,2.81966e-05,1.16359e-06,1.83979e-06,0.20553,0.310153,0.305915,0.305915,0.196126,0.151728,0.00626133,0.00940417,0.0170229,-0.00423765
0.465,7.25,168.202,-0.000417607,-0.000413713,-0.000416819,3.25303e-05,1.18117e-06,1.86759e-06,0.28944,0.309992,0.305821,0.305821,0.279651,0.172529,0.00626451,0.00978844,0.017117,-0.00417115
0.465,7.35,191.714,-0.000423821,-0.00044351,-0.000423034,3.04703e-05,1.19875e-06,1.89538e-06,0.415297,0.309835,0.305728,0.305728,0.40492,0.159312,0.00626758,0.0103764,0.0172079,-0.00410683
0.465,7.45,173.31,-0.000430031,-0.000421763,-0.000429245,3.20473e-05,1.21631e-06,1.92315e-06,0.267478,0.309681,0.305636,0.305636,0.257779,0.165216,0.00627053,0.00969926,0.0172956,-0.00404476
0.465,7.55,139.621,-0.000436235,-0.000480631,-0.000435451,3.57049e-05,1.23386e-06,1.9509e-06,0.547728,0.309532,0.305547,0.305547,0.536709,0.181536,0.00627336,0.0110191,0.0173799,-0.00398502
0.465,7.65,120.695,-0.000442434,-0.000493804,-0.00044165,3.84024e-05,1.25139e-06,1.97862e-06,0.583404,0.309386,0.305458,0.305458,0.572206,0.192598,0.00627606,0.011198,0.0174607,-0.00392768
0.465,7.75,123.615,-0.000448625,-0.000427491,-0.000447842,3.79461e-05,1.2689e-06,2.00631e-06,0.207149,0.309244,0.305372,0.305372,0.197708,0.18776,0.00627863,0.00944132,0.0175381,-0.00387281
0.465,7.85,76.7553,-0.000454807,-0.000489562,-0.000454024,4.81558e-05,1.28639e-06,2.03396e-06,0.485762,0.309107,0.305286,0.305286,0.475026,0.235131,0.00628107,0.0107365,0.0176118,-0.00382048
0.465,7.95,1.5081,-0.00046098,-0.000119215,-0.000460197,0.000343548,1.30385e-06,2.06156e-06,-0.882582,0.308973,0.305202,0.305202,-0.887773,1.65559,0.00628336,0.00519136,0.0176818,-0.00377073
0.475,6.25,13.4607,-0.000353745,-0.000326686,-0.000352994,0.000114992,1.00054e-06,1.582e-06,0.144313,0.305307,0.300672,0.300672,0.135272,0.710757,0.00618426,0.00904078,0.0158279,-0.00463477
0.475,6.35,210.653,-0.000359911,-0.000331137,-0.00035916,2.90683e-05,1.01798e-06,1.60957e-06,0.137035,0.30512,0.300561,0.300561,0.128019,0.176707,0.00618835,0.00901582,0.0159462,-0.00455841
0.475,6.45,336.658,-0.000366084,-0.000384918,-0.000365334,2.29937e-05,1.03544e-06,1.63718e-06,0.420596,0.304937,0.300453,0.300453,0.410296,0.137512,0.00619238,0.0103001,0.0160625,-0.00448324
0.475,6.55,321.109,-0.000372264,-0.000351284,-0.000371514,2.35438e-05,1.05292e-06,1.66482e-06,0.184731,0.304757,0.300347,0.300347,0.175492,0.138552,0.00619633,0.0092381,0.0161766,-0.00440932
0.475,6.65,318.586,-0.000378451,-0.0003977,-0.000377701,2.36368e-05,1.07042e-06,1.69248e-06,0.419046,0.304581,0.300244,0.300244,0.408738,0.136912,0.0062002,0.0103076,0.0162884,-0.00433672
0.475,6.75,253.764,-0.000384642,-0.00038056,-0.000383893,2.64843e-05,1.08793e-06,1.72017e-06,0.281258,0.304408,0.300142,0.300142,0.271576,0.151028,0.00620399,0.0096822,0.0163979,-0.00426554
0.475,6.85,237.261,-0.000390837,-0.000386201,-0.000390089,2.73899e-05,1.10546e-06,1.74788e-06,0.27836,0.304238,0.300042,0.300042,0.268684,0.153808,0.00620769,0.00967563,0.0165049,-0.00419583
0.475,6.95,212.514,-0.000397036,-0.000440445,-0.000396289,2.89407e-05,1.12299e-06,1.7756e-06,0.558354,0.304072,0.299945,0.299945,0.547365,0.160073,0.00621131,0.0109891,0.0166094,-0.00412767
0.475,7.05,265.594,-0.000403237,-0.000395613,-0.000402491,2.58877e-05,1.14053e-06,1.80333e-06,0.262764,0.30391,0.299849,0.299849,0.253146,0.141064,0.00621482,0.00961776,0.0167112,-0.00406113
0.475,7.15,166.158,-0.000409439,-0.000363699,-0.000408694,3.27297e-05,1.15807e-06,1.83107e-06,0.0714105,0.303751,0.299755,0.299755,0.0626305,0.175742,0.00621824,0.00878002,0.0168103,-0.00399629
0.475,7.25,183.794,-0.000415641,-0.000467697,-0.000414897,3.11198e-05,1.17561e-06,1.8588e-06,0.597932,0.303595,0.299662,0.299662,0.586731,0.164692,0.00622156,0.0112014,0.0169066,-0.00393322
0.475,7.35,204.61,-0.000421842,-0.000417519,-0.000421099,2.94944e-05,1.19315e-06,1.88653e-06,0.281007,0.303443,0.299571,0.299571,0.27129,0.153875,0.00622477,0.00971776,0.0170001,-0.00387197
0.475,7.45,154.687,-0.000428041,-0.000390522,-0.000427299,3.39215e-05,1.21068e-06,1.91426e-06,0.118577,0.303295,0.299482,0.299482,0.109577,0.174496,0.00622787,0.0090002,0.0170905,-0.00381263
0.475,7.55,177.168,-0.000434236,-0.000470748,-0.000433496,3.16964e-05,1.22821e-06,1.94196e-06,0.49671,0.303149,0.299394,0.299394,0.485977,0.1608,0.00623086,0.0107324,0.0171778,-0.00375525
0.475,7.65,131.326,-0.000440428,-0.000383051,-0.000439688,3.68153e-05,1.24572e-06,1.96965e-06,0.0338459,0.303008,0.299308,0.299308,0.0252026,0.184228,0.00623373,0.00864333,0.017262,-0.00369991
0.475,7.75,153.811,-0.000446614,-0.000429842,-0.000445875,3.40181e-05,1.26322e-06,1.99732e-06,0.221629,0.302869,0.299223,0.299223,0.212159,0.167947,0.00623648,0.00947061,0.017343,-0.00364665
0.475,7.85,128.737,-0.000452793,-0.000479693,-0.000452055,3.71836e-05,1.28069e-06,2.02495e-06,0.4379,0.302735,0.299139,0.299139,0.42743,0.181146,0.00623911,0.0104697,0.0174206,-0.00359555
0.475,7.95,113.113,-0.000458965,-0.000400012,-0.000458227,3.96687e-05,1.29815e-06,2.05255e-06,0.0366715,0.302604,0.299057,0.299057,0.0280035,0.19073,0.00624161,0.00866796,0.0174949,-0.00354667
0.475,8.05,21.9432,-0.000465128,-0.000462424,-0.00046439,9.00644e-05,1.31558e-06,2.08011e-06,0.289684,0.302476,0.298976,0.298976,0.279892,0.427461,0.00624397,0.00979157,0.0175656,-0.00350005
0.485,6.35,40.2439,-0.000358159,-0.000351816,-0.000357452,6.65048e-05,1.01303e-06,1.60173e-06,0.260615,0.298753,0.294471,0.294471,0.251091,0.403439,0.00614533,0.00952364,0.0157308,-0.00428198
0.485,6.45,226.096,-0.000364305,-0.000391654,-0.000363599,2.8058e-05,1.03041e-06,1.62922e-06,0.468232,0.298578,0.294365,0.294365,0.457751,0.167448,0.0061494,0.010481,0.0158469,-0.00421257
0.485,6.55,345.01,-0.00037046,-0.000354789,-0.000369753,2.27137e-05,1.04782e-06,1.65675e-06,0.208309,0.298406,0.294261,0.294261,0.199003,0.133388,0.0061534,0.00930516,0.015961,-0.00414417
0.485,6.65,231.417,-0.000376621,-0.000349674,-0.000375915,2.77336e-05,1.06525e-06,1.6843e-06,0.147925,0.298237,0.29416,0.29416,0.138878,0.160306,0.00615733,0.0090468,0.0160731,-0.00407687
0.485,6.75,265.427,-0.000382789,-0.000393095,-0.000382083,2.58959e-05,1.08269e-06,1.71188e-06,0.357533,0.298071,0.29406,0.29406,0.347543,0.147364,0.00616119,0.00999014,0.0161831,-0.00401071
0.485,6.85,154.151,-0.000388962,-0.000388687,-0.000388257,3.39805e-05,1.10015e-06,1.73949e-06,0.296369,0.297908,0.293963,0.293963,0.286651,0.190419,0.00616496,0.00971865,0.0162908,-0.00394578
0.485,6.95,220.405,-0.000395139,-0.000366619,-0.000394435,2.84179e-05,1.11762e-06,1.76712e-06,0.145896,0.297749,0.293867,0.293867,0.136839,0.156851,0.00616866,0.00905661,0.0163963,-0.00388213
0.485,7.05,192.199,-0.00040132,-0.000432196,-0.000400617,3.04317e-05,1.1351e-06,1.79476e-06,0.472312,0.297593,0.293773,0.293773,0.461768,0.165476,0.00617227,0.010544,0.0164993,-0.00381983
0.485,7.15,210.895,-0.000407503,-0.000454141,-0.000406801,2.90516e-05,1.15259e-06,1.82241e-06,0.562762,0.29744,0.293681,0.293681,0.551781,0.155663,0.00617579,0.0109813,0.0165999,-0.00375893
0.485,7.25,171.021,-0.000413688,-0.000381233,-0.000412987,3.2261e-05,1.17009e-06,1.85007e-06,0.132467,0.29729,0.29359,0.29359,0.123452,0.17037,0.00617922,0.00901539,0.0166979,-0.00369952
0.485,7.35,196.859,-0.000419874,-0.000399361,-0.000419174,3.00695e-05,1.18758e-06,1.87773e-06,0.192941,0.297143,0.293501,0.293501,0.183654,0.156541,0.00618255,0.00928651,0.0167933,-0.00364164
0.485,7.45,201.075,-0.000426059,-0.000450518,-0.00042536,2.97525e-05,1.20508e-06,1.9054e-06,0.426324,0.296999,0.293414,0.293414,0.41597,0.152723,0.00618578,0.0103539,0.016886,-0.00358535
0.485,7.55,142.911,-0.000432243,-0.000383647,-0.000431545,3.52915e-05,1.22257e-06,1.93305e-06,0.0641772,0.296859,0.293328,0.293328,0.0554416,0.178653,0.0061889,0.00873559,0.0169758,-0.00353072
0.485,7.65,117.194,-0.000438424,-0.000428237,-0.000437727,3.89718e-05,1.24005e-06,1.96069e-06,0.24645,0.296721,0.293243,0.293243,0.236909,0.194597,0.00619192,0.00954105,0.0170627,-0.0034778
0.485,7.75,133.758,-0.000444602,-0.000388249,-0.000443906,3.64789e-05,1.25752e-06,1.98832e-06,0.0358296,0.296587,0.29316,0.29316,0.027206,0.179703,0.00619483,0.0086236,0.0171467,-0.00342665
0.485,7.85,147.704,-0.000450775,-0.00044947,-0.00045008,3.47142e-05,1.27498e-06,2.01593e-06,0.290122,0.296455,0.293078,0.293078,0.280374,0.168744,0.00619762,0.00974823,0.0172276,-0.00337732
0.485,7.95,122.806,-0.000456942,-0.000450371,-0.000456248,3.80709e-05,1.29243e-06,2.04351e-06,0.26503,0.296327,0.292997,0.292997,0.255391,0.182641,0.00620029,0.00963938,0.0173054,-0.00332988
0.485,8.05,103.924,-0.000463103,-0.000447257,-0.000462409,4.13851e-05,1.30985e-06,2.07106e-06,0.222452,0.296202,0.292918,0.292918,0.212999,0.19598,0.00620285,0.00945252,0.01738,-0.00328437
0.485,8.15,64.7247,-0.000469255,-0.000473187,-0.000468561,5.24406e-05,1.32725e-06,2.09857e-06,0.314544,0.296081,0.29284,0.29284,0.304671,0.245174,0.00620528,0.00987328,0.0174514,-0.00324084
0.495,6.45,93.6621,-0.000362554,-0.000354263,-0.000361888,4.35934e-05,1.02546e-06,1.62139e-06,0.243486,0.292304,0.28834,0.28834,0.234069,0.259622,0.00610714,0.0094169,0.0156365,-0.00396384
0.495,6.55,255.73,-0.000368682,-0.000338699,-0.000368015,2.63823e-05,1.04279e-06,1.64879e-06,0.123338,0.292139,0.288239,0.288239,0.114439,0.154611,0.00611118,0.0088983,0.0157504,-0.0039007
0.495,6.65,271.011,-0.000374817,-0.000381705,-0.000374151,2.56277e-05,1.06014e-06,1.67623e-06,0.33208,0.291978,0.288139,0.288139,0.322251,0.147827,0.00611516,0.00982809,0.0158624,-0.00383844
0.495,6.75,247.555,-0.00038096,-0.000382304,-0.000380294,2.68143e-05,1.07752e-06,1.7037e-06,0.299467,0.291819,0.288042,0.288042,0.28978,0.152275,0.00611907,0.00968773,0.0159726,-0.00377713
0.495,6.85,202.271,-0.000387109,-0.000363291,-0.000386444,2.96644e-05,1.09491e-06,1.7312e-06,0.162479,0.291663,0.287947,0.287947,0.153392,0.165888,0.00612291,0.00908723,0.0160807,-0.00371682
0.495,6.95,251.785,-0.000393264,-0.000407611,-0.000392599,2.65882e-05,1.11232e-06,1.75873e-06,0.372019,0.291511,0.287853,0.287853,0.361988,0.146448,0.00612667,0.0100309,0.0161867,-0.00365757
0.495,7.05,219.834,-0.000399423,-0.00045161,-0.000398759,2.84548e-05,1.12974e-06,1.78627e-06,0.59455,0.291361,0.287761,0.287761,0.583466,0.154406,0.00613036,0.0110842,0.0162906,-0.00359944
0.495,7.15,184.085,-0.000405586,-0.000402199,-0.000404923,3.10952e-05,1.14717e-06,1.81384e-06,0.273176,0.291214,0.287671,0.287671,0.26358,0.166267,0.00613396,0.00959569,0.0163922,-0.00354248
0.495,7.25,193.973,-0.000411752,-0.000423325,-0.00041109,3.02923e-05,1.16461e-06,1.84141e-06,0.352936,0.291069,0.287583,0.287583,0.342972,0.15964,0.00613748,0.00996319,0.0164915,-0.00348675
0.495,7.35,174.563,-0.000417921,-0.000424881,-0.000417259,3.19321e-05,1.18206e-06,1.869e-06,0.327396,0.290928,0.287496,0.287496,0.317543,0.16589,0.00614091,0.00985289,0.0165884,-0.0034323
0.495,7.45,147.855,-0.00042409,-0.000387235,-0.00042343,3.46964e-05,1.19951e-06,1.89659e-06,0.109961,0.290789,0.28741,0.28741,0.101067,0.177726,0.00614425,0.00889404,0.0166828,-0.00337919
0.495,7.55,196.734,-0.000430259,-0.00045478,-0.0004296,3.0079e-05,1.21696e-06,1.92418e-06,0.418204,0.290654,0.287326,0.287326,0.407921,0.151945,0.0061475,0.0102826,0.0167746,-0.00332747
0.495,7.65,135.447,-0.000436428,-0.000449848,-0.000435769,3.62508e-05,1.2344e-06,1.95176e-06,0.358448,0.290521,0.287243,0.287243,0.348435,0.180626,0.00615064,0.0100123,0.0168638,-0.00327719
0.495,7.75,141.404,-0.000442594,-0.000441113,-0.000441937,3.54791e-05,1.25185e-06,1.97934e-06,0.283122,0.29039,0.287162,0.287162,0.273447,0.174404,0.00615368,0.00967498,0.0169502,-0.00322841
0.495,7.85,119.833,-0.000448758,-0.000492998,-0.000448102,3.85403e-05,1.26928e-06,2.00691e-06,0.516147,0.290263,0.287082,0.287082,0.505386,0.186939,0.00615662,0.0107608,0.0170339,-0.00318117
0.495,7.95,109,-0.000454918,-0.000489176,-0.000454262,4.04101e-05,1.2867e-06,2.03445e-06,0.460654,0.290139,0.287003,0.287003,0.450151,0.193443,0.00615945,0.0105037,0.0171147,-0.00313553
0.495,8.05,105.131,-0.000461072,-0.000544127,-0.000460418,4.1147e-05,1.30411e-06,2.06198e-06,0.72198,0.290017,0.286926,0.286926,0.710206,0.194427,0.00616216,0.0117747,0.0171925,-0.00309153
0.495,8.15,92.012,-0.000467221,-0.000442418,-0.000466567,4.39826e-05,1.3215e-06,2.08948e-06,0.177232,0.289898,0.286849,0.286849,0.168011,0.205178,0.00616476,0.00922168,0.0172673,-0.00304922
0.495,8.25,73.5174,-0.000473363,-0.000560626,-0.000472709,4.92048e-05,1.33887e-06,2.11694e-06,0.733305,0.289782,0.286774,0.286774,0.721462,0.226652,0.00616725,0.0118422,0.0173391,-0.00300864
0.495,8.35,8.7752,-0.000479496,-0.000368667,-0.000478843,0.000142421,1.35622e-06,2.14437e-06,-0.161479,0.289669,0.286699,0.286699,-0.169274,0.647891,0.00616961,0.00779516,0.0174077,-0.00296984
0.505,6.55,95.9524,-0.000366929,-0.000405535,-0.000366301,4.307e-05,1.03783e-06,1.64096e-06,0.524284,0.285945,0.282273,0.282273,0.513616,0.251889,0.00606962,0.0106687,0.0155447,-0.00367207
0.505,6.65,205.881,-0.000373038,-0.000347236,-0.000372409,2.94032e-05,1.05511e-06,1.66828e-06,0.142241,0.285791,0.282176,0.282176,0.133289,0.169256,0.00607363,0.00895132,0.0156564,-0.00361464
0.505,6.75,179.089,-0.000379155,-0.000430684,-0.000378526,3.1526e-05,1.07241e-06,1.69563e-06,0.599019,0.285639,0.282081,0.282081,0.587979,0.178664,0.00607758,0.0110397,0.0157664,-0.00355798
0.505,6.85,247.914,-0.000385279,-0.000428207,-0.000384651,2.67949e-05,1.08973e-06,1.72302e-06,0.539244,0.28549,0.281988,0.281988,0.528481,0.149534,0.00608146,0.0107625,0.0158746,-0.00350215
0.505,6.95,234.167,-0.00039141,-0.000402144,-0.000390782,2.75702e-05,1.10707e-06,1.75044e-06,0.34517,0.285344,0.281897,0.281897,0.335301,0.151546,0.00608528,0.00986973,0.0159809,-0.00344718
0.505,7.05,172.666,-0.000397546,-0.000421041,-0.000396919,3.2107e-05,1.12443e-06,1.77788e-06,0.416319,0.2852,0.281807,0.281807,0.406117,0.173866,0.00608903,0.0102022,0.0160853,-0.00339313
0.505,7.15,199.715,-0.000403688,-0.000424031,-0.000403061,2.98537e-05,1.1418e-06,1.80535e-06,0.396432,0.285059,0.281719,0.281719,0.386315,0.1593,0.0060927,0.0101173,0.0161876,-0.00334006
0.505,7.25,156.437,-0.000409833,-0.00047134,-0.000409208,3.37313e-05,1.15918e-06,1.83283e-06,0.634802,0.284921,0.281633,0.281633,0.623552,0.177397,0.0060963,0.0112501,0.0162878,-0.00328801
0.505,7.35,165.055,-0.000415982,-0.000386758,-0.000415357,3.28389e-05,1.17658e-06,1.86033e-06,0.138452,0.284785,0.281548,0.281548,0.129474,0.170249,0.00609981,0.00897761,0.0163858,-0.00323703
0.505,7.45,180.61,-0.000422133,-0.000422228,-0.00042151,3.13929e-05,1.19397e-06,1.88784e-06,0.285133,0.284651,0.281464,0.281464,0.275503,0.160471,0.00610324,0.00963055,0.0164815,-0.00318717
0.505,7.55,177.963,-0.000428286,-0.000423369,-0.000427663,3.16256e-05,1.21138e-06,1.91535e-06,0.259874,0.284521,0.281382,0.281382,0.25035,0.159425,0.00610658,0.00952325,0.0165749,-0.00313847
0.505,7.65,151.575,-0.00043444,-0.000481065,-0.000433817,3.42681e-05,1.22878e-06,1.94287e-06,0.529491,0.284392,0.281301,0.281301,0.518719,0.17039,0.00610984,0.0107717,0.0166658,-0.00309099
0.505,7.75,157.938,-0.000440593,-0.000459263,-0.000439971,3.35707e-05,1.24618e-06,1.97039e-06,0.377851,0.284267,0.281222,0.281222,0.367782,0.164677,0.00611299,0.0100692,0.0167543,-0.00304477
0.505,7.85,124.865,-0.000446744,-0.000441828,-0.000446124,3.77557e-05,1.26358e-06,1.9979e-06,0.26048,0.284144,0.281144,0.281144,0.250937,0.182747,0.00611606,0.00954238,0.0168402,-0.00299986
0.505,7.95,129.047,-0.000452893,-0.000521082,-0.000452274,3.71389e-05,1.28098e-06,2.0254e-06,0.636553,0.284023,0.281067,0.281067,0.625248,0.177407,0.00611902,0.0113052,0.0169234,-0.00295629
0.505,8.05,109.774,-0.00045904,-0.000498604,-0.000458421,4.02674e-05,1.29836e-06,2.05289e-06,0.478949,0.283905,0.280991,0.280991,0.468393,0.189864,0.00612187,0.0105561,0.017004,-0.00291412
0.505,8.15,103.015,-0.000465181,-0.000495065,-0.000464564,4.15675e-05,1.31573e-06,2.08035e-06,0.427566,0.28379,0.280916,0.280916,0.417245,0.193493,0.00612462,0.0103207,0.0170817,-0.00287338
0.505,8.25,109.776,-0.000471318,-0.000458235,-0.000470701,4.02671e-05,1.33309e-06,2.1078e-06,0.224378,0.283677,0.280843,0.280843,0.214978,0.185079,0.00612727,0.00940073,0.0171567,-0.00283412
0.505,8.35,93.2303,-0.000477448,-0.000439325,-0.000476832,4.36943e-05,1.35043e-06,2.13521e-06,0.11724,0.283566,0.28077,0.28077,0.108305,0.198335,0.0061298,0.00893458,0.0172287,-0.00279638
0.505,8.45,15.8035,-0.000483571,-0.000530106,-0.000482955,0.000106127,1.36774e-06,2.16259e-06,0.502779,0.283458,0.280698,0.280698,0.49209,0.475815,0.00613221,0.0106888,0.0172977,-0.00276019
0.515,6.55,5.985,-0.000365203,-0.000144596,-0.000364612,0.000172453,1.03295e-06,1.63324e-06,-0.709958,0.279823,0.276379,0.276379,-0.715581,1.0065,0.0060287,0.00562344,0.015344,-0.00344432
0.515,6.65,99.9575,-0.000371284,-0.000329705,-0.000370694,4.21983e-05,1.05015e-06,1.66043e-06,0.0534445,0.279676,0.276284,0.276284,0.0449058,0.242414,0.00603273,0.00853877,0.0154552,-0.00339155
0.515,6.75,208.275,-0.000377375,-0.000409356,-0.000376784,2.92337e-05,1.06738e-06,1.68767e-06,0.468385,0.27953,0.276191,0.276191,0.458003,0.165336,0.00603671,0.0103817,0.0155649,-0.0033394
0.515,6.85,183.66,-0.000383473,-0.000382091,-0.000382882,3.11312e-05,1.08463e-06,1.71494e-06,0.271705,0.279388,0.2761,0.2761,0.262209,0.17338,0.00604063,0.00949565,0.0156729,-0.00328792
0.515,6.95,175.851,-0.000389579,-0.000376742,-0.000388988,3.18149e-05,1.1019e-06,1.74225e-06,0.20997,0.279248,0.276011,0.276011,0.20074,0.174522,0.00604449,0.00922995,0.0157792,-0.00323716
0.515,7.05,201.919,-0.000395691,-0.000427992,-0.000395101,2.96903e-05,1.11918e-06,1.76959e-06,0.461092,0.27911,0.275923,0.275923,0.450722,0.160452,0.00604828,0.0103697,0.0158837,-0.00318715
0.515,7.15,195.335,-0.00040181,-0.000401123,-0.00040122,3.01865e-05,1.13649e-06,1.79695e-06,0.275322,0.278975,0.275837,0.275837,0.26579,0.160749,0.00605201,0.00953144,0.0159864,-0.00313794
