x,Q2 (GeV^2),rate (Hz),A_clean,A_noisy,A_simplified,dA_stat,dA_sys_uncor,dA_sys_cor,d/u noisy,d/u clean,d/u PDF,d/u simplified,d/u shifted by 1 sig sys cor,d(d/u) from A_stat,d(d/u) from A_sys_uncor,d(d/u) from A_sys_cor,d(d/u) from sin^2(theta_w),d(d/u) from model
0.665,8.5,396.304,-0.000455044,-0.00048049,-0.00045484,2.11928e-05,1.28706e-06,2.03502e-06,0.308521,0.195602,0.194719,0.194719,0.299267,0.0915805,0.00556177,0.00925374,0.0146399,-0.000883115
0.665,9.5,283.911,-0.000513924,-0.000470458,-0.00051372,2.50387e-05,1.4536e-06,2.29834e-06,0.0342604,0.195096,0.194314,0.194314,0.0260985,0.0963441,0.00559316,0.0081619,0.0154113,-0.000782413
0.665,10.5,100.708,-0.000573072,-0.000557488,-0.000572871,4.20408e-05,1.62089e-06,2.56285e-06,0.141314,0.194658,0.193961,0.193961,0.132671,0.145758,0.00561971,0.00864291,0.0160651,-0.000696489
0.675,7.5,90.5569,-0.000395329,-0.000440143,-0.000395145,4.43345e-05,1.11816e-06,1.76797e-06,0.423767,0.191284,0.190381,0.190381,0.414107,0.217909,0.00549588,0.00965936,0.0136436,-0.000903191
0.675,8.5,368.701,-0.000453261,-0.000469015,-0.000453074,2.19718e-05,1.28202e-06,2.02704e-06,0.259815,0.190733,0.189929,0.189929,0.250799,0.094785,0.00553053,0.00901609,0.0144935,-0.000804572
0.675,9.5,258.833,-0.000511936,-0.000521016,-0.00051175,2.62237e-05,1.44797e-06,2.28945e-06,0.225426,0.190254,0.18954,0.18954,0.216502,0.100732,0.00556206,0.00892375,0.0152642,-0.000713967
0.675,10.5,112.288,-0.000570944,-0.000524928,-0.00057076,3.9814e-05,1.61487e-06,2.55334e-06,0.036408,0.189837,0.189202,0.189202,0.0282229,0.137797,0.00558909,0.00818512,0.0159254,-0.000635686
0.685,7.5,77.5239,-0.000393818,-0.000526655,-0.000393651,4.79165e-05,1.11388e-06,1.76121e-06,0.958452,0.186479,0.18566,0.18566,0.946359,0.23511,0.00546544,0.0120929,0.0135083,-0.000818139
0.685,8.5,340.134,-0.00045151,-0.000419636,-0.00045134,2.28759e-05,1.27706e-06,2.01921e-06,0.0530446,0.185958,0.185228,0.185228,0.0449083,0.0985198,0.00549994,0.00813633,0.0143505,-0.000730362
0.685,9.5,233.6,-0.000509978,-0.000498001,-0.000509809,2.76036e-05,1.44244e-06,2.28069e-06,0.140073,0.185504,0.184855,0.184855,0.131533,0.105857,0.00553157,0.00853969,0.0151195,-0.000649156
0.685,10.5,112.653,-0.000568836,-0.000504619,-0.000568669,3.97496e-05,1.60891e-06,2.54391e-06,-0.0255985,0.185109,0.184531,0.184531,-0.0335095,0.13734,0.005559,0.007911,0.0157866,-0.000578202
0.695,7.5,28.6135,-0.000392335,-0.000396015,-0.000392184,7.8871e-05,1.10969e-06,1.75457e-06,0.199861,0.181757,0.181019,0.181019,0.19121,0.386335,0.00543562,0.00865119,0.0133767,-0.000737503
0.695,8.5,329.866,-0.000449789,-0.000423696,-0.000449636,2.32292e-05,1.2722e-06,2.01152e-06,0.0720051,0.181265,0.180605,0.180605,0.063819,0.0998766,0.00546995,0.00818617,0.0142107,-0.000659673
0.695,9.5,220.393,-0.000508048,-0.000468501,-0.000507895,2.84187e-05,1.43698e-06,2.27206e-06,0.0347189,0.180837,0.180249,0.180249,0.0266337,0.108804,0.00550164,0.0080852,0.0149772,-0.000587225
0.695,10.5,131.821,-0.00056675,-0.000568884,-0.000566598,3.6746e-05,1.60301e-06,2.53458e-06,0.187836,0.180463,0.179939,0.179939,0.179081,0.126751,0.00552941,0.0087553,0.0156489,-0.000523283
0.705,7.5,3.7589,-0.000390879,-0.000825398,-0.000390744,0.000217607,1.10557e-06,1.74807e-06,4.50192,0.177112,0.176451,0.176451,4.46666,1.06412,0.00540637,0.0352657,0.0132485,-0.000661027
0.705,8.5,294.489,-0.000448098,-0.000470969,-0.00044796,2.45849e-05,1.26741e-06,2.00395e-06,0.277189,0.176649,0.176056,0.176056,0.268186,0.105534,0.00544052,0.00900236,0.0140741,-0.000592319
0.705,9.5,200.239,-0.000506145,-0.000491683,-0.000506007,2.98145e-05,1.4316e-06,2.26355e-06,0.121684,0.176244,0.175716,0.175716,0.113273,0.113965,0.00547223,0.00841055,0.0148374,-0.000528017
0.705,10.5,124.286,-0.000564683,-0.00060911,-0.000564547,3.78436e-05,1.59717e-06,2.52534e-06,0.334707,0.175892,0.175421,0.175421,0.325356,0.130325,0.0055003,0.00935059,0.0155126,-0.000470752
0.715,8.5,237.878,-0.000446443,-0.000498399,-0.000446319,2.73543e-05,1.26273e-06,1.99655e-06,0.407371,0.172141,0.171612,0.171612,0.397843,0.117235,0.00541182,0.00952829,0.0139409,-0.000529514
0.715,9.5,196.614,-0.000504279,-0.000569034,-0.000504155,3.00882e-05,1.42632e-06,2.2552e-06,0.434461,0.171761,0.171288,0.171288,0.424757,0.114831,0.00544352,0.00970379,0.0147005,-0.000472665
0.715,10.5,133.952,-0.000562649,-0.00053248,-0.000562526,3.64526e-05,1.59141e-06,2.51624e-06,0.0702167,0.171429,0.171007,0.171007,0.0619964,0.125337,0.00547183,0.00822034,0.015378,-0.000421626
0.715,11.5,4.5853,-0.000621145,-0.000526868,-0.000621024,0.000197024,1.75686e-06,2.77785e-06,-0.104296,0.171135,0.170757,0.170757,-0.111861,0.616305,0.0054956,0.00756491,0.0159483,-0.00037862
0.725,8.5,166.787,-0.000444818,-0.00040992,-0.000444708,3.2668e-05,1.25813e-06,1.98928e-06,0.0235475,0.167714,0.167245,0.167245,0.0156295,0.13979,0.0053837,0.00791804,0.0138109,-0.000469818
0.725,9.5,171.487,-0.000502442,-0.000446494,-0.000502331,3.22172e-05,1.42112e-06,2.24699e-06,-0.0354621,0.167357,0.166937,0.166937,-0.0431963,0.122768,0.00541536,0.00773415,0.0145661,-0.000419854
0.725,10.5,112.992,-0.000560638,-0.000513057,-0.000560529,3.96898e-05,1.58573e-06,2.50725e-06,0.00985765,0.167045,0.16667,0.16667,0.00190309,0.136257,0.00544386,0.00795456,0.015245,-0.000374675
0.725,11.5,10.2308,-0.000619024,-0.000606376,-0.000618916,0.000131901,1.75086e-06,2.76836e-06,0.12764,0.166768,0.166432,0.166432,0.119173,0.411939,0.0054681,0.00846681,0.0158234,-0.000336142
0.735,8.5,62.3062,-0.000443225,-0.000419783,-0.000443128,5.34487e-05,1.25363e-06,1.98216e-06,0.0655746,0.163379,0.162965,0.162965,0.0575149,0.228363,0.00535621,0.00805967,0.013684,-0.000413819
0.735,9.5,161.639,-0.000500637,-0.00052263,-0.00050054,3.31841e-05,1.41602e-06,2.23892e-06,0.248439,0.163044,0.162674,0.162674,0.239586,0.126262,0.0053878,0.00885345,0.0144345,-0.000370154
0.735,10.5,111.955,-0.000558658,-0.000534068,-0.000558561,3.98732e-05,1.58012e-06,2.49839e-06,0.0801346,0.162751,0.16242,0.16242,0.0719235,0.13668,0.00541646,0.00821105,0.0151139,-0.000330422
0.735,11.5,18.828,-0.000616923,-0.000572541,-0.000616828,9.72301e-05,1.74492e-06,2.75896e-06,0.0285517,0.162491,0.162195,0.162195,0.0205093,0.303188,0.00544111,0.00804231,0.0156991,-0.000296166
0.745,8.5,4.3336,-0.000441673,-0.000561242,-0.000441588,0.000202665,1.24924e-06,1.97522e-06,0.740584,0.159168,0.158806,0.158806,0.729662,0.864612,0.00532952,0.0109221,0.0135606,-0.000362293
0.745,9.5,114.861,-0.000498875,-0.000476649,-0.00049879,3.93656e-05,1.41103e-06,2.23104e-06,0.0760905,0.158855,0.158531,0.158531,0.0679642,0.149565,0.00536103,0.00812628,0.0143059,-0.000324304
0.745,10.5,88.4622,-0.000556717,-0.000524375,-0.000556633,4.48564e-05,1.57463e-06,2.48972e-06,0.050747,0.158582,0.158292,0.158292,0.0426773,0.153539,0.00538981,0.0080697,0.0149851,-0.000289546
0.745,11.5,23.1763,-0.000614856,-0.000783824,-0.000614773,8.76357e-05,1.73908e-06,2.74972e-06,0.760643,0.158339,0.158079,0.158079,0.749448,0.272864,0.00541482,0.011195,0.015576,-0.000259286
0.755,9.5,42.7828,-0.000497141,-0.000567611,-0.000497067,6.45013e-05,1.40613e-06,2.22328e-06,0.440484,0.154735,0.154455,0.154455,0.430869,0.244713,0.00533475,0.00961427,0.0141799,-0.00028068
0.755,10.5,84.8766,-0.000554802,-0.000571085,-0.000554728,4.5794e-05,1.56922e-06,2.48115e-06,0.210894,0.15448,0.15423,0.15423,0.2022,0.156525,0.00536361,0.0086945,0.0148582,-0.000250554
0.755,11.5,31.7938,-0.000612807,-0.000510213,-0.000612735,7.48224e-05,1.73328e-06,2.74056e-06,-0.141977,0.154253,0.154029,0.154029,-0.149312,0.23263,0.00538893,0.00733483,0.0154537,-0.0002241
0.765,9.5,0.8916,-0.000495452,-0.000826414,-0.000495389,0.000446805,1.40135e-06,2.21573e-06,1.94744,0.150753,0.150512,0.150512,1.93026,1.69281,0.00530931,0.0171853,0.014057,-0.000241088
0.765,10.5,63.436,-0.000552932,-0.000531117,-0.000552869,5.29706e-05,1.56393e-06,2.47279e-06,0.077366,0.150516,0.150301,0.150301,0.0692367,0.180807,0.00533823,0.00812934,0.0147338,-0.000215124
0.765,11.5,33.2749,-0.0006108,-0.000614317,-0.000610738,7.31383e-05,1.7276e-06,2.73158e-06,0.161253,0.150305,0.150112,0.150112,0.152745,0.227078,0.00536382,0.00850832,0.015333,-0.000192149
0.775,10.5,16.3942,-0.000551095,-0.000563222,-0.000551042,0.000104198,1.55873e-06,2.46457e-06,0.188394,0.146641,0.146459,0.146459,0.17984,0.355189,0.00531342,0.00855378,0.0146116,-0.000181917
0.775,11.5,43.7285,-0.000608821,-0.000507551,-0.000608769,6.38e-05,1.72201e-06,2.72273e-06,-0.14545,0.146446,0.146283,0.146283,-0.152731,0.197818,0.00533924,0.00728155,0.0152136,-0.000162181
0.785,11.5,20.6485,-0.000606877,-0.000722951,-0.000606834,9.2845e-05,1.71651e-06,2.71404e-06,0.536266,0.14269,0.142555,0.142555,0.526212,0.2875,0.00531527,0.0100546,0.0150958,-0.00013468
0.795,11.5,0.6123,-0.000604985,-0.000202486,-0.00060495,0.000539164,1.71116e-06,2.70558e-06,-0.817918,0.139092,0.138982,0.138982,-0.822856,1.6675,0.00529219,0.00493791,0.0149802,-0.00011017
